Timestamp,X,Y,Z
4.170,0.027,2.210,-0.008
4.280,0.028,2.203,-0.010
4.382,0.026,2.205,-0.009
4.496,0.022,2.204,-0.010
4.607,0.019,2.200,-0.010
4.719,0.015,2.196,-0.012
4.830,0.008,2.193,-0.020
4.941,-0.002,2.190,-0.032
5.052,-0.011,2.185,-0.048
5.163,-0.020,2.182,-0.062
5.274,-0.022,2.181,-0.073
5.386,-0.024,2.184,-0.078
5.496,-0.031,2.190,-0.085
5.606,-0.033,2.194,-0.091
5.718,-0.034,2.196,-0.093
5.829,-0.036,2.194,-0.094
5.940,-0.039,2.190,-0.093
6.053,-0.042,2.189,-0.092
6.164,-0.039,2.192,-0.093
6.264,-0.034,2.196,-0.093
6.371,-0.029,2.198,-0.094
6.483,-0.025,2.198,-0.093
6.593,-0.021,2.198,-0.093
6.704,-0.017,2.199,-0.093
6.817,-0.013,2.203,-0.093
6.928,-0.009,2.205,-0.093
7.038,-0.007,2.205,-0.093
7.149,-0.006,2.203,-0.093
7.261,0.001,2.203,0.000
7.372,0.001,2.203,0.000
7.483,0.001,2.202,0.000
7.595,0.000,2.196,0.001
7.706,-0.001,2.183,0.005
7.817,-0.004,2.167,0.009
7.928,-0.005,2.157,0.013
8.039,-0.006,2.153,0.015
8.150,-0.004,2.151,0.017
8.261,-0.003,2.152,0.017
8.372,-0.002,2.152,0.017
8.484,0.000,2.153,0.017
8.595,0.001,2.156,0.016
8.707,0.003,2.157,0.015
8.818,0.005,2.158,0.014
8.929,0.006,2.157,0.014
9.040,0.004,2.149,0.016
9.152,-0.002,2.132,0.021
9.262,-0.011,2.113,0.027
9.373,-0.018,2.099,0.032
9.485,-0.021,2.091,0.036
9.595,-0.019,2.090,0.038
9.706,-0.017,2.091,0.039
9.818,-0.017,2.091,0.039
9.929,-0.017,2.091,0.039
10.040,0.001,2.091,0.000
10.152,0.000,2.092,-0.001
10.263,0.001,2.093,-0.001
10.373,0.002,2.093,-0.002
10.485,0.003,2.094,-0.002
10.596,0.005,2.098,-0.001
10.707,0.006,2.102,-0.001
10.820,0.007,2.108,0.000
10.931,0.008,2.114,0.000
11.042,0.008,2.117,-0.002
11.154,0.008,2.118,-0.004
11.264,0.008,2.120,-0.005
11.375,0.007,2.126,-0.006
11.487,0.010,2.133,0.001
11.598,0.013,2.135,0.020
11.709,0.020,2.129,0.060
11.820,0.041,2.104,0.118
11.932,0.076,2.058,0.181
12.042,0.117,2.009,0.247
12.154,0.150,1.957,0.305
12.265,0.173,1.910,0.351
12.377,0.191,1.877,0.379
12.487,0.203,1.857,0.397
12.599,0.210,1.839,0.408
12.710,0.214,1.829,0.413
12.822,0.217,1.828,0.415
12.933,0.218,1.836,0.424
13.043,0.212,1.844,0.441
13.155,0.195,1.840,0.462
13.266,0.170,1.835,0.488
13.377,0.142,1.819,0.509
13.488,0.115,1.801,0.521
13.599,0.100,1.789,0.524
13.710,0.093,1.787,0.525
13.821,0.089,1.788,0.524
13.933,0.092,1.785,0.526
14.044,0.096,1.782,0.527
