Timestamp,X,Y,Z
4.179,0.003,1.526,0.020
4.292,0.005,1.526,0.022
4.406,0.004,1.523,0.024
4.520,0.001,1.520,0.025
4.631,-0.001,1.514,0.028
4.743,-0.002,1.500,0.034
4.854,-0.003,1.466,0.043
4.965,-0.004,1.435,0.051
5.077,-0.006,1.418,0.057
5.188,-0.011,1.409,0.059
5.298,-0.017,1.402,0.056
5.410,-0.025,1.393,0.052
5.521,-0.030,1.381,0.045
5.632,-0.028,1.378,0.028
5.743,-0.019,1.384,0.009
5.854,-0.003,1.388,-0.004
5.966,0.016,1.388,-0.008
6.078,0.031,1.379,-0.015
6.189,0.042,1.377,-0.022
6.299,0.038,1.380,-0.034
6.411,0.021,1.384,-0.048
6.522,-0.001,1.387,-0.063
6.633,-0.027,1.385,-0.085
6.745,-0.046,1.387,-0.098
6.856,-0.054,1.386,-0.101
6.967,-0.055,1.381,-0.101
7.078,-0.051,1.384,-0.101
7.189,-0.044,1.391,-0.104
7.300,-0.048,1.402,-0.104
7.412,-0.050,1.409,-0.106
7.522,-0.050,1.414,-0.111
7.634,-0.049,1.420,-0.116
7.745,-0.048,1.424,-0.126
7.856,-0.047,1.424,-0.136
7.967,-0.046,1.422,-0.145
8.079,-0.047,1.420,-0.150
8.191,-0.047,1.417,-0.148
8.302,-0.048,1.415,-0.143
8.413,-0.049,1.415,-0.134
8.524,-0.051,1.417,-0.128
8.635,-0.055,1.418,-0.124
8.746,-0.057,1.420,-0.123
8.858,-0.057,1.421,-0.122
8.969,-0.054,1.421,-0.120
9.080,-0.051,1.422,-0.117
9.191,-0.050,1.426,-0.114
9.303,-0.051,1.435,-0.116
9.414,-0.055,1.445,-0.123
9.525,-0.058,1.460,-0.131
9.636,-0.059,1.473,-0.134
9.747,-0.063,1.485,-0.134
9.858,-0.071,1.494,-0.128
9.969,-0.080,1.497,-0.119
10.081,-0.083,1.498,-0.113
10.192,-0.082,1.493,-0.110
10.303,-0.080,1.489,-0.108
10.415,-0.081,1.485,-0.107
10.526,-0.082,1.481,-0.105
10.638,-0.082,1.475,-0.107
10.748,-0.081,1.472,-0.104
10.859,-0.082,1.478,-0.102
10.971,-0.078,1.487,-0.105
11.082,-0.073,1.492,-0.115
11.193,-0.067,1.493,-0.128
11.304,-0.058,1.495,-0.136
11.415,-0.051,1.498,-0.138
11.524,-0.055,1.503,-0.137
11.634,-0.064,1.504,-0.134
11.745,-0.066,1.502,-0.132
11.857,-0.062,1.503,-0.132
11.967,-0.060,1.502,-0.133
12.079,-0.058,1.501,-0.134
12.190,-0.059,1.500,-0.137
12.302,-0.059,1.501,-0.140
12.413,-0.061,1.502,-0.142
12.523,-0.065,1.503,-0.144
12.635,-0.068,1.503,-0.144
12.746,-0.070,1.504,-0.143
12.857,-0.072,1.504,-0.141
12.969,-0.073,1.505,-0.138
13.080,-0.073,1.506,-0.135
13.191,-0.001,1.506,0.002
13.303,-0.003,1.506,0.005
13.413,-0.006,1.505,0.007
13.524,-0.008,1.463,0.010
13.636,-0.011,1.459,0.014
13.747,-0.028,1.450,0.019
13.858,-0.060,1.445,0.018
13.968,-0.090,1.442,0.013
14.079,-0.108,1.439,0.010
14.191,-0.118,1.437,0.013
14.302,-0.120,1.436,0.025
14.413,-0.116,1.436,0.046
14.525,-0.101,1.435,0.078
14.637,-0.074,1.430,0.122
14.747,-0.055,1.425,0.162
14.858,-0.051,1.426,0.196
14.969,-0.058,1.419,0.221
15.080,-0.074,1.417,0.244
15.191,-0.100,1.417,0.271
15.302,-0.135,1.405,0.298
15.413,-0.180,1.406,0.338
15.525,-0.211,1.411,0.384
15.636,-0.223,1.416,0.433
15.747,-0.216,1.420,0.475
15.858,-0.191,1.417,0.512
15.969,-0.132,1.408,0.552
16.081,-0.062,1.401,0.588
16.191,0.006,1.406,0.634
16.302,0.068,1.420,0.686
16.414,0.112,1.430,0.730
16.526,0.137,1.436,0.772
16.636,0.146,1.436,0.813
16.747,0.139,1.433,0.846
16.862,0.121,1.438,0.877
16.970,0.105,1.438,0.911
17.081,0.092,1.435,0.943
17.193,0.083,1.430,0.973
17.304,0.083,1.424,0.995
17.416,0.091,1.423,1.009
17.526,0.106,1.424,1.016
17.638,0.121,1.419,1.013
17.749,0.133,1.421,1.010
17.860,0.141,1.423,1.006
17.971,0.147,1.423,0.999
18.082,0.157,1.425,0.989
18.194,0.172,1.426,0.977
18.304,0.186,1.429,0.964
18.415,0.198,1.433,0.952
18.527,0.206,1.436,0.940
18.637,0.212,1.436,0.931
18.749,0.219,1.435,0.925
18.859,0.225,1.433,0.921
18.971,0.230,1.433,0.917
19.082,0.232,1.432,0.915
19.192,0.233,1.425,0.916
19.304,0.234,1.418,0.916
19.414,0.235,1.414,0.913
19.526,0.238,1.414,0.910
19.638,0.240,1.412,0.908
19.749,0.238,1.415,0.907
19.859,0.235,1.423,0.905
19.970,0.230,1.435,0.904
20.082,0.222,1.446,0.905
20.192,0.208,1.454,0.909
20.303,0.188,1.461,0.916
20.414,0.165,1.466,0.927
20.525,0.138,1.472,0.942
20.636,0.108,1.481,0.957
20.747,0.081,1.486,0.976
20.858,0.059,1.486,1.003
20.970,0.048,1.486,1.040
21.081,0.046,1.486,1.085
21.193,0.052,1.477,1.138
21.304,0.066,1.467,1.195
21.415,0.087,1.466,1.255
21.527,0.105,1.475,1.314
21.637,0.115,1.479,1.371
21.748,0.120,1.480,1.429
21.860,0.119,1.474,1.487
21.971,0.112,1.466,1.546
22.082,0.096,1.464,1.607
22.192,0.073,1.478,1.667
22.305,0.053,1.478,1.723
22.415,0.040,1.478,1.780
22.526,0.037,1.479,1.837
22.638,0.040,1.473,1.892
22.748,0.047,1.468,1.948
22.859,0.061,1.463,2.003
22.971,0.077,1.465,2.058
