Timestamp,X,Y,Z
4.183,0.071,2.091,-0.051
4.296,0.073,2.090,-0.049
4.397,0.073,2.090,-0.049
4.511,0.073,2.089,-0.048
4.622,0.075,2.087,-0.047
4.733,0.080,2.081,-0.045
4.844,0.091,2.066,-0.046
4.955,0.102,2.049,-0.046
5.066,0.107,2.033,-0.046
5.178,0.111,2.021,-0.047
5.289,0.114,2.010,-0.047
5.400,0.114,2.001,-0.047
5.511,0.115,1.993,-0.047
5.622,0.116,1.988,-0.046
5.733,0.118,1.989,-0.043
5.845,0.119,1.993,-0.041
5.956,0.121,1.998,-0.039
6.067,0.123,2.005,-0.037
6.179,0.124,2.015,-0.038
6.289,0.124,2.024,-0.043
6.401,0.124,2.029,-0.048
6.512,0.123,2.029,-0.053
6.623,0.121,2.029,-0.057
6.734,0.117,2.033,-0.060
6.846,0.108,2.041,-0.063
6.956,0.102,2.045,-0.066
7.068,0.099,2.048,-0.069
7.179,0.096,2.053,-0.068
7.290,0.092,2.054,-0.068
7.401,0.089,2.056,-0.067
7.512,0.088,2.052,-0.066
7.622,0.086,2.049,-0.063
7.734,0.087,2.047,-0.062
7.845,0.086,2.047,-0.061
7.956,0.087,2.045,-0.061
8.068,0.085,2.046,-0.060
8.180,0.083,2.045,-0.060
8.291,0.084,2.042,-0.060
8.402,0.082,2.043,-0.058
8.514,0.081,2.048,-0.059
8.625,0.077,2.051,-0.061
8.736,0.074,2.053,-0.069
8.848,0.074,2.056,-0.081
8.959,0.075,2.063,-0.092
9.070,0.077,2.069,-0.098
9.180,0.080,2.070,-0.098
9.291,0.082,2.069,-0.095
9.402,0.083,2.069,-0.091
9.513,0.082,2.069,-0.088
9.625,0.082,2.068,-0.084
9.736,0.082,2.067,-0.081
9.848,0.080,2.067,-0.077
9.959,0.077,2.067,-0.075
10.070,0.075,2.068,-0.075
10.181,0.073,2.071,-0.076
10.291,0.072,2.075,-0.077
10.403,0.072,2.076,-0.079
10.514,0.073,2.076,-0.080
10.625,0.071,2.077,-0.081
10.736,0.070,2.077,-0.081
10.848,0.068,2.077,-0.081
10.959,0.067,2.074,-0.079
11.069,0.067,2.072,-0.078
11.182,0.000,2.072,0.000
11.292,-0.001,2.071,0.000
11.403,0.000,2.070,0.000
11.515,0.001,2.069,0.000
11.626,0.003,2.067,0.000
11.737,0.005,2.065,-0.001
11.848,0.006,2.065,-0.002
11.959,0.006,2.064,-0.003
12.071,0.006,2.062,-0.003
12.182,0.006,2.061,-0.003
12.293,0.006,2.061,-0.003
12.404,0.006,2.059,-0.004
12.516,0.006,2.059,-0.004
12.626,0.006,2.059,-0.004
12.737,0.005,2.058,-0.004
12.849,0.003,2.053,-0.001
12.960,0.002,2.039,0.004
13.070,-0.002,2.024,0.009
13.182,-0.008,2.011,0.013
13.292,-0.014,2.003,0.016
13.404,-0.017,1.997,0.020
13.516,-0.022,1.993,0.023
13.627,-0.028,1.992,0.025
13.738,-0.032,1.990,0.024
13.850,-0.036,1.991,0.021
13.960,-0.038,1.992,0.017
14.071,-0.038,1.996,0.015
14.183,-0.034,2.001,0.013
14.293,-0.027,2.006,0.012
14.405,-0.021,2.009,0.010
14.516,-0.018,2.011,0.009
14.626,-0.017,2.011,0.008
14.737,-0.016,2.011,0.006
14.848,-0.016,2.012,0.005
14.958,-0.015,2.012,0.003
15.070,-0.015,2.011,0.003
15.181,-0.015,2.011,0.003
15.292,-0.015,2.011,0.004
15.403,0.001,2.010,0.001
15.515,0.003,2.010,0.002
15.626,0.004,2.008,0.003
15.737,0.006,2.007,0.005
15.849,0.007,2.006,0.006
15.959,0.008,2.007,0.006
16.070,0.008,2.007,0.006
16.182,0.009,2.007,0.005
16.293,0.009,2.008,0.003
16.404,0.012,2.012,0.001
16.516,0.015,2.016,-0.002
16.626,0.017,2.018,-0.006
16.737,0.018,2.022,-0.009
16.849,0.018,2.039,-0.013
16.960,0.018,2.059,-0.021
17.071,0.021,2.067,-0.027
17.182,0.023,2.066,-0.030
17.293,0.024,2.064,-0.030
17.404,0.000,2.062,0.000
17.516,0.000,2.061,0.001
17.626,-0.001,2.059,0.001
17.738,0.000,2.056,0.001
17.849,-0.001,2.056,0.000
17.960,-0.001,2.056,-0.001
18.071,-0.001,2.056,-0.001
18.183,-0.001,2.055,-0.002
18.293,-0.001,2.054,-0.002
18.404,0.001,2.053,-0.003
18.516,0.001,2.052,-0.004
18.626,0.001,2.052,-0.005
18.738,0.001,2.052,-0.006
18.849,0.002,2.053,-0.008
18.960,0.002,2.056,-0.009
19.071,0.003,2.056,-0.010
19.183,0.005,2.056,-0.011
19.293,0.005,2.056,-0.011
19.405,0.006,2.056,-0.011
19.516,0.006,2.056,-0.011
19.626,0.001,2.055,0.001
19.738,0.002,2.055,0.002
19.849,0.003,2.054,0.003
19.960,0.004,2.053,0.004
20.071,0.005,2.052,0.005
20.183,0.005,2.052,0.005
20.293,0.006,2.052,0.005
20.405,0.007,2.051,0.005
20.516,0.007,2.051,0.004
20.626,0.008,2.050,0.003
20.737,0.008,2.051,0.003
20.849,0.007,2.054,0.001
20.960,0.006,2.056,0.000
21.071,0.006,2.055,-0.001
21.182,0.007,2.052,-0.001
21.293,0.006,2.052,-0.001
21.404,0.006,2.052,0.000
21.515,0.005,2.052,0.001
21.627,0.005,2.051,0.003
21.738,0.005,2.052,0.005
21.850,0.005,2.052,0.007
21.960,0.005,2.052,0.009
22.071,0.004,2.051,0.011
22.182,0.003,2.051,0.012
22.293,0.003,2.051,0.012
22.404,0.002,2.051,0.012
22.516,0.001,2.051,0.012
22.627,0.000,2.051,0.000
22.738,-0.001,2.052,-0.001
22.849,-0.003,2.052,-0.002
22.960,-0.004,2.052,-0.003
23.071,-0.006,2.051,-0.003
23.183,-0.006,2.047,-0.003
23.293,-0.008,2.047,-0.001
23.404,-0.009,2.046,0.000
23.516,-0.009,2.047,0.002
23.627,-0.008,2.046,0.005
23.736,-0.006,2.045,0.009
23.847,-0.004,2.044,0.013
23.958,-0.002,2.042,0.017
24.069,-0.001,2.041,0.020
24.180,-0.001,2.039,0.024
24.292,-0.001,2.037,0.028
24.402,-0.003,2.035,0.031
24.514,-0.004,2.034,0.034
24.625,-0.006,2.033,0.036
24.735,-0.007,2.033,0.036
24.847,-0.007,2.032,0.036
24.958,-0.008,2.030,0.036
