Timestamp,X,Y,Z
4.119,-0.443,2.088,0.938
4.231,-0.447,2.090,0.936
4.333,-0.449,2.089,0.935
4.445,-0.452,2.089,0.934
4.557,-0.454,2.088,0.933
4.668,-0.454,2.086,0.930
4.779,-0.452,2.084,0.929
4.890,-0.450,2.081,0.927
5.002,-0.450,2.081,0.923
5.113,-0.455,2.080,0.916
5.224,-0.453,2.077,0.907
5.335,-0.445,2.072,0.897
5.446,-0.438,2.073,0.894
5.558,-0.434,2.072,0.899
5.668,-0.434,2.068,0.904
5.780,-0.435,2.067,0.909
5.890,-0.435,2.068,0.912
6.003,-0.435,2.068,0.915
6.113,-0.434,2.068,0.918
6.226,-0.432,2.068,0.920
6.336,-0.432,2.069,0.921
6.450,-0.431,2.068,0.922
6.557,-0.430,2.066,0.921
6.666,-0.430,2.066,0.919
6.778,-0.433,2.068,0.917
6.890,-0.437,2.075,0.913
7.001,-0.439,2.079,0.907
7.112,-0.438,2.079,0.902
7.222,-0.437,2.080,0.899
7.323,-0.437,2.081,0.897
7.433,-0.437,2.081,0.894
7.544,-0.436,2.080,0.892
7.656,-0.436,2.078,0.891
7.766,-0.436,2.078,0.892
7.877,-0.437,2.078,0.892
7.989,-0.437,2.079,0.893
8.101,-0.438,2.079,0.893
8.211,-0.440,2.079,0.895
8.322,-0.440,2.081,0.897
8.434,-0.439,2.084,0.898
8.544,-0.437,2.085,0.899
8.656,-0.438,2.085,0.898
8.767,-0.438,2.088,0.897
8.878,-0.437,2.089,0.896
8.989,0.003,2.089,-0.001
9.100,0.004,2.087,-0.002
9.211,0.005,2.085,-0.002
9.323,0.005,2.081,0.000
9.434,0.006,2.072,0.005
9.545,0.006,2.055,0.013
9.657,0.003,2.035,0.024
9.768,-0.004,2.022,0.034
9.879,-0.014,2.012,0.044
9.989,-0.024,2.004,0.052
10.101,-0.031,2.001,0.057
10.212,-0.033,2.001,0.060
10.323,-0.034,2.008,0.060
10.434,-0.031,2.019,0.057
10.546,-0.023,2.028,0.053
10.656,-0.016,2.035,0.051
10.767,-0.010,2.045,0.052
10.879,0.002,2.055,0.051
10.989,0.021,2.058,0.053
11.102,0.039,2.060,0.059
11.212,0.051,2.062,0.066
11.323,0.063,2.062,0.077
11.435,0.080,2.062,0.086
11.546,0.099,2.062,0.095
11.657,0.115,2.059,0.101
11.769,0.125,2.054,0.103
11.880,0.131,2.050,0.100
11.991,0.130,2.048,0.097
12.102,0.123,2.046,0.092
12.213,0.113,2.045,0.088
12.324,0.098,2.043,0.083
12.436,0.082,2.043,0.080
12.547,0.071,2.039,0.080
12.658,0.063,2.028,0.087
12.769,0.059,2.011,0.101
12.880,0.061,1.995,0.118
12.991,0.066,1.984,0.131
13.103,0.074,1.978,0.141
13.214,0.082,1.974,0.148
13.325,0.091,1.968,0.152
13.437,0.101,1.964,0.155
13.547,0.111,1.965,0.157
13.658,0.119,1.967,0.157
13.770,0.121,1.973,0.151
13.881,0.123,1.982,0.145
13.992,0.122,1.993,0.140
14.104,0.115,2.002,0.134
14.215,0.108,2.006,0.131
14.326,0.100,2.011,0.132
14.437,0.089,2.015,0.132
14.548,0.076,2.017,0.134
14.660,0.061,2.016,0.135
14.771,0.046,2.013,0.141
14.882,0.024,2.007,0.145
14.993,0.002,1.997,0.143
15.103,-0.012,1.995,0.139
15.214,-0.020,1.999,0.135
15.326,-0.021,2.011,0.129
15.438,-0.020,2.035,0.116
15.548,-0.013,2.055,0.100
15.659,-0.006,2.069,0.085
15.769,-0.001,2.075,0.076
15.880,0.004,2.078,0.073
15.991,0.005,2.077,0.072
16.103,0.006,2.075,0.072
16.214,0.006,2.077,0.072
16.325,0.006,2.080,0.072
16.436,0.006,2.080,0.074
16.547,0.008,2.081,0.076
16.658,0.009,2.086,0.077
16.769,0.012,2.088,0.077
16.881,0.015,2.087,0.078
16.992,0.017,2.085,0.078
17.104,0.017,2.084,0.080
17.214,0.016,2.083,0.082
17.325,-0.001,2.081,0.006
17.436,-0.003,2.079,0.013
17.547,-0.004,2.073,0.024
17.659,-0.009,2.057,0.041
17.769,-0.017,2.031,0.067
17.882,-0.029,2.006,0.103
17.993,-0.033,1.969,0.142
18.104,-0.024,1.906,0.175
18.214,-0.010,1.810,0.193
18.325,0.006,1.688,0.203
18.436,0.022,1.566,0.210
18.547,0.038,1.466,0.214
18.659,0.052,1.404,0.216
18.770,0.060,1.373,0.217
18.881,0.061,1.357,0.224
18.992,0.061,1.350,0.227
19.104,0.058,1.348,0.229
19.214,0.054,1.344,0.230
19.325,0.052,1.339,0.230
19.437,0.052,1.337,0.227
19.548,0.051,1.330,0.228
19.659,0.053,1.321,0.231
19.770,0.051,1.317,0.236
19.881,0.044,1.314,0.239
19.992,0.036,1.313,0.240
20.103,0.028,1.306,0.242
20.214,0.024,1.298,0.243
20.325,0.021,1.293,0.246
20.437,0.017,1.292,0.246
20.548,0.016,1.291,0.246
20.659,0.017,1.286,0.247
20.771,0.018,1.281,0.247
20.881,0.018,1.279,0.247
20.993,0.018,1.282,0.245
21.105,0.018,1.286,0.242
21.215,0.016,1.286,0.240
