Timestamp,X,Y,Z
4.160,0.000,1.692,0.000
4.261,0.000,1.692,0.000
4.372,0.000,1.692,0.000
4.483,0.000,1.692,0.000
4.593,0.000,1.692,0.000
4.701,0.000,1.692,0.000
4.812,0.000,1.692,0.000
4.923,0.000,1.692,0.000
5.034,0.000,1.692,-0.001
5.145,0.000,1.692,-0.001
5.256,0.000,1.692,0.000
5.368,0.000,1.692,0.000
5.479,0.000,1.692,-0.001
5.590,0.000,1.692,0.000
5.701,0.000,1.692,0.000
5.812,0.000,1.692,0.000
5.923,0.000,1.692,-0.001
6.035,0.000,1.692,0.000
6.146,0.000,1.692,0.000
6.257,0.000,1.692,0.000
6.368,0.000,1.692,-0.001
6.479,0.000,1.692,0.000
6.590,0.000,1.692,0.000
6.701,0.000,1.692,0.000
6.813,0.000,1.692,-0.001
6.923,0.000,1.692,0.000
7.035,0.000,1.692,0.000
7.146,0.000,1.692,-0.001
7.257,0.000,1.692,-0.001
7.368,0.000,1.692,-0.001
7.480,0.000,1.692,0.000
7.590,0.000,1.692,-0.001
7.702,0.000,1.692,-0.001
7.813,0.000,1.692,-0.001
7.924,0.000,1.692,-0.001
8.035,0.000,1.692,-0.001
8.146,0.000,1.692,-0.001
8.257,0.000,1.692,-0.001
8.369,0.000,1.692,-0.001
8.480,0.000,1.692,-0.001
8.591,0.000,1.692,-0.001
8.702,0.000,1.692,-0.001
8.813,0.000,1.692,-0.001
8.924,0.000,1.692,-0.001
9.035,0.000,1.692,-0.001
9.147,0.000,1.692,-0.001
9.257,0.000,1.692,-0.001
9.368,0.000,1.692,-0.001
9.479,0.000,1.692,-0.001
9.591,0.000,1.692,-0.001
9.702,0.000,1.692,-0.001
9.813,0.000,1.692,-0.001
9.924,0.000,1.692,0.000
10.035,0.000,1.692,-0.001
10.146,0.000,1.692,-0.001
10.257,0.000,1.692,-0.001
10.368,0.000,1.692,-0.001
10.479,0.000,1.692,-0.001
10.591,0.000,1.692,-0.001
10.702,0.000,1.692,-0.001
10.813,0.000,1.692,-0.001
10.924,0.000,1.692,-0.001
11.035,0.000,1.692,-0.001
11.146,0.000,1.692,-0.001
