Timestamp,X,Y,Z
3.857,0.005,1.507,-0.238
3.968,-0.007,1.502,-0.240
4.070,-0.009,1.496,-0.246
4.185,-0.010,1.488,-0.253
4.296,-0.013,1.479,-0.252
4.408,-0.016,1.478,-0.251
4.518,-0.020,1.475,-0.251
4.631,-0.019,1.474,-0.251
4.741,-0.019,1.474,-0.250
4.853,-0.019,1.472,-0.250
4.964,-0.020,1.470,-0.250
5.076,-0.015,1.469,-0.253
5.186,-0.005,1.470,-0.255
5.298,0.003,1.468,-0.254
5.409,0.005,1.468,-0.256
5.520,0.006,1.469,-0.257
5.632,0.010,1.472,-0.259
5.742,0.012,1.471,-0.259
5.854,0.012,1.471,-0.257
5.965,0.010,1.469,-0.254
6.076,0.008,1.467,-0.254
6.188,0.011,1.471,-0.259
6.299,0.011,1.478,-0.263
6.410,0.006,1.478,-0.266
6.521,0.000,1.479,-0.268
6.632,0.000,1.481,-0.271
6.744,0.001,1.483,-0.271
6.854,0.003,1.483,-0.269
6.965,0.006,1.482,-0.265
7.076,0.011,1.481,-0.259
7.188,0.020,1.477,-0.250
7.299,0.034,1.474,-0.242
7.410,0.047,1.477,-0.240
7.522,0.056,1.482,-0.240
7.633,0.063,1.485,-0.237
7.744,0.070,1.484,-0.236
7.856,0.070,1.485,-0.235
7.967,0.070,1.482,-0.233
8.078,0.071,1.481,-0.230
8.189,0.070,1.484,-0.224
8.301,0.069,1.481,-0.214
8.412,0.067,1.480,-0.205
8.523,0.063,1.477,-0.192
8.634,0.061,1.475,-0.178
8.745,0.059,1.468,-0.163
8.857,0.066,1.460,-0.143
8.967,0.078,1.452,-0.125
9.079,0.085,1.439,-0.103
9.190,0.081,1.428,-0.080
9.301,0.068,1.423,-0.049
9.412,0.049,1.423,-0.011
9.523,0.026,1.425,0.032
9.635,-0.003,1.438,0.080
9.746,-0.029,1.449,0.125
9.857,-0.048,1.449,0.166
9.969,-0.053,1.454,0.210
10.081,-0.049,1.455,0.256
10.192,-0.028,1.453,0.304
10.302,0.004,1.448,0.353
10.414,0.038,1.447,0.407
10.525,0.068,1.452,0.465
10.636,0.086,1.456,0.519
10.747,0.099,1.460,0.575
10.858,0.106,1.460,0.629
10.970,0.107,1.459,0.675
11.081,0.108,1.462,0.728
11.192,0.104,1.465,0.782
11.303,0.099,1.464,0.831
11.414,0.092,1.464,0.867
11.525,0.084,1.466,0.886
11.636,0.078,1.470,0.893
11.747,0.083,1.473,0.895
11.858,0.094,1.472,0.900
11.969,0.109,1.470,0.909
12.081,0.124,1.468,0.927
12.192,0.134,1.466,0.945
12.303,0.142,1.463,0.963
12.414,0.152,1.456,0.974
12.526,0.168,1.455,0.978
12.636,0.177,1.454,0.978
12.748,0.178,1.452,0.976
12.859,0.178,1.453,0.973
12.970,0.179,1.455,0.973
13.081,0.180,1.453,0.975
13.192,0.182,1.453,0.976
13.303,0.183,1.453,0.976
13.414,0.183,1.453,0.977
13.525,0.182,1.452,0.978
13.637,0.180,1.451,0.978
13.748,0.177,1.451,0.980
13.859,0.174,1.451,0.980
13.970,0.172,1.452,0.979
14.081,0.173,1.453,0.978
14.192,0.174,1.453,0.976
14.303,0.177,1.453,0.977
14.414,0.180,1.452,0.977
14.522,0.183,1.451,0.977
14.633,0.184,1.451,0.976
14.745,0.183,1.452,0.976
14.856,0.183,1.452,0.977
14.967,0.182,1.451,0.978
15.079,0.176,1.450,0.981
15.190,0.138,1.455,0.986
15.302,0.089,1.466,0.971
15.412,0.064,1.473,0.954
15.524,0.057,1.474,0.951
15.635,0.063,1.468,0.961
15.745,0.076,1.459,0.974
15.857,0.092,1.455,0.976
15.968,0.100,1.455,0.976
16.079,0.106,1.455,0.975
16.191,0.113,1.458,0.976
16.301,0.125,1.462,0.978
16.413,0.135,1.465,0.978
16.524,0.148,1.465,0.980
16.636,0.158,1.463,0.978
16.747,0.167,1.461,0.975
16.858,0.170,1.462,0.975
16.969,0.169,1.460,0.976
17.080,0.165,1.460,0.978
17.191,0.155,1.462,0.986
17.303,0.144,1.463,0.994
17.414,0.131,1.467,1.002
17.525,0.109,1.475,1.013
17.636,0.086,1.482,1.026
17.747,0.068,1.487,1.040
17.858,0.050,1.493,1.062
17.969,0.033,1.499,1.089
18.080,0.020,1.501,1.124
18.191,0.019,1.495,1.173
18.302,0.026,1.491,1.232
18.413,0.038,1.502,1.296
18.525,0.045,1.511,1.358
18.636,0.046,1.519,1.422
18.747,0.039,1.522,1.490
18.858,0.023,1.508,1.561
18.970,-0.004,1.495,1.628
19.081,-0.037,1.507,1.695
19.192,-0.064,1.511,1.765
19.303,-0.085,1.506,1.837
19.415,-0.102,1.498,1.913
19.525,-0.108,1.486,1.991
19.636,-0.109,1.474,2.070
19.748,-0.113,1.475,2.147
19.858,-0.119,1.483,2.220
19.969,-0.129,1.486,2.292
20.080,-0.148,1.483,2.355
20.192,-0.177,1.475,2.412
20.303,-0.222,1.468,2.458
20.414,-0.274,1.478,2.502
20.526,-0.319,1.485,2.541
20.636,-0.366,1.483,2.580
20.748,-0.412,1.482,2.622
20.859,-0.458,1.474,2.664
20.970,-0.511,1.470,2.698
21.082,-0.561,1.470,2.723
21.192,-0.607,1.480,2.747
21.304,-0.654,1.492,2.779
21.414,-0.704,1.499,2.806
21.526,-0.764,1.499,2.824
21.637,-0.828,1.482,2.834
21.748,-0.888,1.480,2.830
21.860,-0.944,1.485,2.824
21.971,-0.997,1.494,2.821
22.082,-1.047,1.495,2.822
22.193,-1.096,1.489,2.828
22.304,-1.142,1.490,2.840
22.415,-1.186,1.486,2.852
22.525,-1.223,1.477,2.864
22.637,-1.256,1.472,2.877
22.749,-1.283,1.470,2.890
22.859,-1.302,1.467,2.906
22.971,-1.312,1.468,2.925
23.082,-1.307,1.470,2.938
23.192,-1.292,1.477,2.948
23.303,-1.273,1.480,2.952
23.414,-1.252,1.481,2.954
23.525,-1.231,1.484,2.958
23.636,-1.206,1.492,2.969
23.747,-1.180,1.497,2.989
23.858,-1.152,1.501,3.017
23.969,-1.119,1.503,3.058
24.080,-1.075,1.502,3.114
24.192,-1.021,1.498,3.177
24.303,-0.966,1.495,3.238
24.415,-0.924,1.498,3.293
24.526,-0.904,1.506,3.346
24.637,-0.900,1.506,3.403
24.748,-0.903,1.503,3.458
24.860,-0.917,1.497,3.513
24.970,-0.938,1.500,3.575
25.082,-0.953,1.515,3.642
25.193,-0.956,1.513,3.709
25.304,-0.951,1.512,3.775
25.415,-0.939,1.504,3.840
25.526,-0.922,1.490,3.905
25.637,-0.899,1.475,3.970
25.745,-0.875,1.474,4.040
25.857,-0.858,1.479,4.107
25.968,-0.846,1.482,4.176
26.079,-0.838,1.481,4.246
26.190,-0.834,1.471,4.314
26.301,-0.836,1.460,4.383
26.413,-0.844,1.462,4.452
26.524,-0.851,1.474,4.522
26.636,-0.854,1.472,4.589
26.747,-0.846,1.469,4.658
26.859,-0.831,1.465,4.723
26.969,-0.812,1.456,4.785
27.081,-0.785,1.451,4.845
27.192,-0.758,1.458,4.905
27.303,-0.746,1.468,4.966
27.414,-0.748,1.472,5.028
27.526,-0.760,1.472,5.090
27.636,-0.783,1.469,5.150
27.749,-0.817,1.469,5.207
27.859,-0.848,1.478,5.263
27.970,-0.866,1.487,5.320
28.082,-0.878,1.488,5.377
28.192,-0.880,1.488,5.435
28.303,-0.868,1.483,5.492
28.415,-0.837,1.475,5.542
28.526,-0.794,1.473,5.588
28.636,-0.757,1.477,5.636
28.748,-0.725,1.469,5.678
28.859,-0.703,1.459,5.725
28.970,-0.694,1.453,5.774
29.081,-0.697,1.447,5.824
29.192,-0.709,1.442,5.875
29.303,-0.721,1.443,5.921
29.415,-0.733,1.446,5.968
29.526,-0.741,1.443,6.015
29.638,-0.740,1.442,6.055
