Timestamp,X,Y,Z
4.183,-0.885,1.977,0.638
4.285,-0.908,1.985,0.642
4.394,-0.914,1.986,0.643
4.506,-0.916,1.983,0.644
4.618,-0.916,1.977,0.646
4.725,-0.915,1.963,0.647
4.836,-0.910,1.945,0.650
4.947,-0.906,1.925,0.651
5.058,-0.900,1.915,0.652
5.170,-0.889,1.913,0.651
5.281,-0.876,1.911,0.651
5.392,-0.861,1.910,0.649
5.503,-0.848,1.911,0.647
5.614,-0.839,1.914,0.644
5.726,-0.834,1.916,0.642
5.837,-0.833,1.918,0.643
5.948,-0.834,1.921,0.645
6.059,-0.836,1.925,0.648
6.170,-0.839,1.929,0.651
6.282,-0.843,1.933,0.653
6.393,-0.847,1.935,0.655
6.504,-0.854,1.940,0.658
6.615,-0.863,1.947,0.662
6.727,-0.872,1.952,0.664
6.834,-0.879,1.957,0.663
6.946,-0.885,1.962,0.662
7.056,-0.891,1.965,0.660
7.168,-0.896,1.967,0.659
7.279,-0.900,1.970,0.660
7.390,-0.903,1.974,0.659
7.501,-0.901,1.976,0.657
7.612,-0.898,1.978,0.656
7.724,-0.892,1.978,0.655
7.835,-0.889,1.978,0.653
7.947,-0.887,1.978,0.654
8.058,-0.886,1.977,0.655
8.169,-0.885,1.978,0.655
8.280,-0.885,1.980,0.656
8.390,-0.887,1.992,0.657
8.502,-0.892,2.003,0.653
8.614,-0.894,2.009,0.649
8.725,-0.896,2.012,0.644
8.835,-0.896,2.010,0.642
8.947,-0.897,2.006,0.640
9.057,-0.897,2.004,0.640
9.170,-0.897,2.003,0.640
9.280,-0.896,2.002,0.640
9.391,-0.894,2.001,0.639
9.502,-0.892,2.001,0.637
9.613,-0.890,2.001,0.635
9.725,-0.889,2.001,0.633
9.835,-0.890,2.002,0.632
9.947,-0.890,2.002,0.631
10.057,-0.890,2.003,0.630
10.169,-0.892,2.007,0.627
10.280,-0.894,2.011,0.624
10.391,-0.895,2.013,0.621
10.503,-0.897,2.014,0.619
10.613,-0.900,2.015,0.618
10.725,-0.902,2.015,0.618
10.835,-0.904,2.014,0.618
10.947,-0.904,2.013,0.619
11.058,-0.903,2.012,0.619
11.169,-0.901,2.011,0.619
11.279,-0.900,2.010,0.618
11.391,-0.901,2.009,0.617
11.502,-0.904,2.009,0.618
11.614,-0.907,2.009,0.619
11.724,-0.909,2.008,0.619
11.836,-0.910,2.008,0.620
11.947,-0.912,2.008,0.620
12.058,-0.914,2.008,0.620
12.169,-0.911,2.008,0.620
12.280,-0.907,2.008,0.618
12.391,-0.905,2.009,0.618
12.503,-0.905,2.009,0.619
12.613,-0.906,2.009,0.620
12.724,-0.907,2.008,0.621
12.835,-0.906,2.008,0.622
12.946,-0.906,2.008,0.622
13.058,-0.905,2.007,0.622
13.167,-0.905,2.007,0.622
13.279,-0.904,2.007,0.622
13.391,-0.903,2.007,0.621
13.500,-0.904,2.007,0.620
13.613,-0.904,2.008,0.619
13.723,-0.904,2.007,0.619
13.835,-0.903,2.007,0.619
13.947,-0.901,2.007,0.618
14.058,-0.899,2.006,0.618
14.169,-0.898,2.005,0.616
14.280,-0.898,2.004,0.615
14.391,-0.897,2.003,0.615
14.503,-0.894,2.002,0.615
14.614,-0.891,2.001,0.615
14.725,-0.888,2.000,0.614
14.835,-0.886,2.000,0.614
14.947,-0.886,1.999,0.615
15.058,-0.886,2.000,0.615
15.169,-0.885,2.000,0.616
15.280,-0.883,1.999,0.614
15.391,-0.881,1.999,0.614
15.503,-0.880,1.999,0.613
15.614,-0.879,1.999,0.613
15.725,-0.879,1.999,0.613
15.835,-0.879,1.999,0.614
15.947,-0.879,1.999,0.614
16.058,-0.878,1.999,0.615
16.169,-0.878,1.997,0.616
16.280,-0.876,1.996,0.615
16.391,-0.875,1.994,0.615
16.502,-0.873,1.992,0.614
16.614,-0.873,1.992,0.615
16.725,-0.872,1.992,0.615
16.838,-0.873,1.991,0.614
16.948,-0.873,1.992,0.613
17.059,-0.874,1.992,0.611
17.170,-0.874,1.992,0.610
17.278,-0.875,1.992,0.609
17.391,-0.875,1.992,0.609
17.493,-0.875,1.991,0.609
17.605,-0.874,1.991,0.609
17.714,-0.874,1.991,0.609
17.827,-0.874,1.992,0.608
17.929,-0.873,1.993,0.607
18.039,-0.872,1.995,0.605
18.148,-0.872,1.997,0.604
18.258,-0.873,1.999,0.602
18.370,-0.875,2.003,0.600
18.483,-0.875,2.005,0.598
18.593,-0.874,2.005,0.596
18.704,-0.873,2.003,0.595
18.815,-0.872,2.003,0.594
18.927,-0.872,2.004,0.594
19.038,-0.871,2.004,0.594
19.149,-0.871,2.004,0.595
19.260,-0.870,2.006,0.593
19.370,-0.871,2.008,0.593
19.481,-0.874,2.008,0.592
19.594,-0.876,2.009,0.591
19.704,-0.881,2.011,0.593
19.814,-0.885,2.011,0.595
19.927,-0.887,2.010,0.596
20.038,-0.888,2.009,0.597
20.149,-0.888,2.008,0.599
20.260,-0.885,2.006,0.599
20.372,-0.884,2.006,0.598
20.481,-0.882,2.005,0.598
20.592,-0.881,2.005,0.597
20.704,-0.881,2.005,0.596
20.814,-0.880,2.004,0.595
20.926,-0.880,2.004,0.595
21.038,-0.880,2.004,0.594
21.148,-0.880,2.004,0.594
21.260,-0.880,2.004,0.594
21.371,-0.880,2.004,0.594
21.482,-0.880,2.004,0.594
21.594,-0.880,2.005,0.593
21.706,-0.880,2.005,0.594
