Timestamp,X,Y,Z
4.187,0.031,1.669,0.016
4.299,0.031,1.669,0.016
4.411,0.031,1.669,0.016
4.521,0.031,1.669,0.016
4.630,0.030,1.669,0.016
4.740,0.030,1.669,0.016
4.851,0.030,1.669,0.014
4.961,0.033,1.665,0.007
5.073,0.036,1.660,-0.002
5.184,0.040,1.658,-0.011
5.295,0.040,1.657,-0.019
5.407,0.039,1.656,-0.024
5.518,0.038,1.656,-0.025
5.630,0.036,1.654,-0.024
5.740,0.032,1.652,-0.021
5.851,0.029,1.653,-0.016
5.963,0.028,1.653,-0.012
6.074,0.029,1.654,-0.010
6.185,0.031,1.654,-0.008
6.296,0.033,1.654,-0.007
6.407,0.036,1.653,-0.006
6.518,0.038,1.653,-0.006
6.630,0.039,1.653,-0.006
6.740,0.034,1.654,-0.007
6.852,0.020,1.655,-0.007
6.963,0.003,1.654,-0.010
7.074,-0.011,1.653,-0.011
7.184,-0.019,1.651,-0.010
7.296,-0.022,1.650,-0.008
7.408,-0.025,1.650,-0.007
7.518,-0.027,1.650,-0.005
7.630,-0.029,1.650,-0.005
7.741,-0.029,1.650,-0.005
7.852,-0.027,1.650,-0.005
7.963,-0.021,1.652,-0.001
8.074,-0.009,1.656,0.009
8.185,0.003,1.663,0.025
8.296,0.008,1.672,0.038
8.407,0.002,1.678,0.048
8.518,-0.008,1.679,0.049
8.630,-0.012,1.680,0.049
8.741,-0.012,1.680,0.049
8.852,-0.010,1.679,0.049
8.963,-0.009,1.679,0.048
9.074,-0.008,1.678,0.046
9.185,-0.005,1.677,0.044
9.296,-0.002,1.675,0.041
9.408,0.004,1.671,0.033
9.519,0.010,1.667,0.015
9.630,0.010,1.660,-0.004
9.740,0.007,1.660,-0.004
9.852,-0.002,1.656,-0.010
9.963,-0.012,1.654,-0.013
10.074,-0.016,1.654,-0.012
10.185,-0.017,1.653,-0.010
10.296,-0.016,1.653,-0.008
10.407,-0.017,1.653,-0.008
10.518,-0.018,1.652,-0.009
10.630,-0.020,1.651,-0.010
10.741,-0.022,1.651,-0.011
10.852,-0.023,1.651,-0.010
10.963,-0.024,1.651,-0.010
11.074,-0.025,1.651,-0.011
11.174,-0.025,1.651,-0.012
11.283,-0.026,1.651,-0.012
11.393,-0.026,1.651,-0.012
11.504,-0.027,1.651,-0.012
11.616,-0.026,1.651,-0.012
11.727,-0.026,1.651,-0.012
11.838,-0.026,1.651,-0.011
11.949,-0.021,1.653,-0.009
12.060,-0.008,1.656,-0.002
12.171,0.011,1.659,0.001
12.282,0.026,1.663,0.001
12.393,0.032,1.662,-0.002
12.504,0.032,1.662,-0.001
12.615,0.029,1.665,0.005
12.727,0.025,1.670,0.013
12.838,0.021,1.677,0.027
12.949,0.017,1.681,0.035
13.060,0.013,1.681,0.038
13.171,0.011,1.681,0.039
13.283,0.012,1.680,0.040
13.393,0.014,1.678,0.039
13.505,0.015,1.678,0.039
13.616,0.016,1.678,0.038
13.727,0.015,1.678,0.039
13.838,0.015,1.678,0.040
13.950,0.015,1.678,0.040
14.060,0.015,1.678,0.040
14.171,0.014,1.678,0.038
14.279,0.014,1.678,0.038
14.379,0.014,1.676,0.035
14.491,0.015,1.667,0.023
14.602,0.016,1.656,0.004
14.713,0.019,1.657,0.000
14.824,0.022,1.657,-0.004
14.935,0.025,1.657,-0.005
15.046,0.028,1.656,-0.004
15.157,0.030,1.656,-0.004
15.269,0.032,1.655,-0.004
15.380,0.034,1.655,-0.003
15.491,0.037,1.654,-0.003
