Timestamp,X,Y,Z
4.119,0.030,1.189,0.000
4.219,0.030,1.188,0.005
4.330,0.030,1.188,0.006
4.441,0.029,1.188,0.006
4.552,0.028,1.189,0.005
4.659,0.027,1.186,0.007
4.773,0.024,1.177,0.015
4.881,0.023,1.163,0.024
4.994,0.024,1.155,0.034
5.104,0.024,1.153,0.043
5.214,0.019,1.151,0.053
5.325,0.011,1.146,0.065
5.436,-0.001,1.141,0.082
5.548,-0.016,1.140,0.098
5.659,-0.032,1.142,0.112
5.770,-0.049,1.145,0.121
5.881,-0.066,1.149,0.126
5.993,-0.089,1.153,0.118
6.104,-0.115,1.160,0.102
6.215,-0.143,1.168,0.077
6.326,-0.168,1.176,0.040
6.437,-0.190,1.189,0.000
6.548,-0.210,1.194,-0.036
6.659,-0.229,1.190,-0.063
6.770,-0.245,1.186,-0.084
6.882,-0.257,1.183,-0.099
6.993,-0.265,1.183,-0.109
7.104,-0.269,1.188,-0.115
7.215,-0.268,1.191,-0.118
7.326,-0.265,1.194,-0.116
7.437,-0.261,1.197,-0.110
7.548,-0.259,1.201,-0.099
7.659,-0.259,1.201,-0.086
7.771,-0.257,1.200,-0.075
7.881,-0.254,1.204,-0.066
7.993,-0.251,1.206,-0.059
8.104,-0.247,1.203,-0.053
8.215,-0.244,1.197,-0.049
8.326,-0.239,1.193,-0.046
8.437,-0.235,1.194,-0.045
8.548,-0.233,1.196,-0.043
8.659,-0.231,1.197,-0.042
8.770,-0.229,1.200,-0.043
8.882,-0.227,1.202,-0.046
8.993,-0.227,1.202,-0.050
9.104,-0.227,1.202,-0.054
9.216,-0.229,1.201,-0.055
9.326,-0.231,1.201,-0.056
9.437,-0.234,1.201,-0.056
9.549,-0.237,1.200,-0.054
9.659,-0.243,1.215,-0.051
9.771,0.001,1.211,0.009
9.882,0.001,1.208,0.014
9.993,0.000,1.200,0.021
10.105,-0.004,1.191,0.029
10.216,-0.011,1.186,0.038
10.327,-0.017,1.182,0.047
10.437,-0.024,1.178,0.056
10.549,-0.035,1.175,0.064
10.660,-0.050,1.171,0.075
10.771,-0.064,1.162,0.091
10.882,-0.071,1.153,0.117
10.993,-0.073,1.145,0.156
11.104,-0.064,1.129,0.210
11.215,-0.047,1.114,0.280
11.327,-0.028,1.097,0.361
11.438,-0.017,1.066,0.437
11.549,-0.020,1.016,0.513
11.660,-0.028,0.922,0.580
11.769,-0.037,0.784,0.623
11.882,-0.042,0.648,0.643
11.993,-0.042,0.554,0.649
