Timestamp,X,Y,Z
2.598,0.000,0.000,0.000
2.707,0.029,1.460,-0.009
2.818,0.036,1.462,-0.012
2.929,0.037,1.464,-0.014
3.040,0.038,1.466,-0.015
3.152,0.037,1.466,-0.015
3.263,0.035,1.466,-0.014
3.374,0.035,1.464,-0.013
3.487,0.036,1.462,-0.012
3.597,0.039,1.457,-0.011
3.709,0.040,1.455,-0.010
3.821,0.041,1.455,-0.010
3.929,0.041,1.455,-0.010
4.041,0.041,1.456,-0.011
4.153,0.040,1.459,-0.012
4.264,0.038,1.463,-0.014
4.377,0.038,1.467,-0.016
4.486,0.038,1.469,-0.017
4.597,0.037,1.471,-0.018
4.709,0.037,1.471,-0.018
4.820,0.037,1.471,-0.018
4.931,0.037,1.470,-0.018
5.043,0.037,1.470,-0.018
5.155,-0.060,1.708,-0.402
5.266,-0.062,1.708,-0.400
5.378,-0.064,1.709,-0.399
5.490,-0.065,1.709,-0.398
5.601,-0.066,1.709,-0.397
5.713,-0.067,1.707,-0.398
5.824,-0.066,1.700,-0.398
5.932,-0.065,1.693,-0.397
6.046,-0.065,1.691,-0.395
6.155,-0.066,1.692,-0.398
6.265,-0.065,1.695,-0.401
6.377,-0.065,1.697,-0.405
6.488,-0.064,1.699,-0.408
6.599,-0.064,1.700,-0.411
6.711,-0.065,1.701,-0.413
6.822,-0.066,1.705,-0.415
6.934,-0.069,1.714,-0.418
7.045,-0.069,1.720,-0.423
7.158,-0.070,1.721,-0.424
7.269,-0.071,1.722,-0.426
7.380,-0.072,1.721,-0.426
7.491,-0.073,1.722,-0.426
7.602,-0.074,1.722,-0.426
7.713,-0.072,1.720,-0.427
7.824,-0.070,1.719,-0.428
7.935,-0.068,1.718,-0.429
8.047,-0.065,1.716,-0.430
8.158,-0.063,1.714,-0.429
8.269,-0.062,1.713,-0.428
8.380,-0.061,1.712,-0.428
8.491,-0.060,1.711,-0.427
8.602,-0.059,1.711,-0.426
8.714,-0.057,1.711,-0.426
8.825,-0.055,1.709,-0.425
8.936,-0.053,1.709,-0.424
9.047,-0.051,1.709,-0.423
9.158,-0.050,1.711,-0.424
9.269,-0.049,1.712,-0.424
9.381,-0.048,1.712,-0.424
9.491,-0.047,1.712,-0.424
9.603,-0.048,1.713,-0.422
9.714,-0.047,1.710,-0.419
9.825,-0.046,1.709,-0.418
9.937,-0.044,1.708,-0.416
10.047,-0.043,1.704,-0.414
10.159,-0.041,1.703,-0.413
10.270,0.002,1.701,0.001
10.381,0.004,1.697,0.003
10.492,0.008,1.689,0.007
10.603,0.012,1.676,0.011
10.714,0.013,1.664,0.018
10.826,0.016,1.654,0.026
10.937,0.021,1.647,0.035
11.048,0.028,1.644,0.051
11.159,0.037,1.639,0.075
