Timestamp,X,Y,Z
4.098,0.118,1.474,-0.145
4.203,0.119,1.469,-0.128
4.313,0.122,1.467,-0.126
4.424,0.132,1.465,-0.132
4.536,0.146,1.462,-0.139
4.643,0.160,1.455,-0.148
4.753,0.179,1.442,-0.161
4.864,0.198,1.426,-0.172
4.973,0.211,1.413,-0.179
5.086,0.217,1.408,-0.185
5.196,0.217,1.403,-0.184
5.308,0.213,1.402,-0.165
5.420,0.205,1.396,-0.129
5.530,0.196,1.391,-0.081
5.641,0.191,1.386,-0.017
5.753,0.181,1.384,0.064
5.866,0.158,1.384,0.154
5.976,0.147,1.404,0.264
6.088,0.180,1.429,0.370
6.198,0.224,1.441,0.452
6.310,0.258,1.438,0.529
6.419,0.294,1.428,0.612
6.531,0.339,1.418,0.703
6.642,0.377,1.416,0.782
6.750,0.398,1.426,0.837
6.864,0.407,1.430,0.880
6.982,0.408,1.430,0.899
7.090,0.395,1.435,0.896
7.202,0.377,1.437,0.894
7.310,0.363,1.435,0.893
7.427,0.356,1.436,0.891
7.530,0.352,1.435,0.887
7.640,0.349,1.436,0.881
7.751,0.347,1.437,0.876
7.864,0.348,1.436,0.872
7.971,0.349,1.436,0.865
8.082,0.348,1.439,0.859
8.183,0.345,1.442,0.855
8.289,0.343,1.442,0.848
8.401,0.341,1.443,0.840
8.514,0.335,1.447,0.833
8.622,0.328,1.447,0.827
8.724,0.325,1.447,0.824
8.836,0.321,1.446,0.820
8.946,0.322,1.443,0.821
9.058,0.324,1.443,0.823
9.169,0.325,1.444,0.826
9.281,0.328,1.441,0.831
9.392,0.330,1.438,0.837
9.503,0.334,1.437,0.841
9.614,0.335,1.441,0.846
9.725,0.339,1.443,0.851
9.836,0.344,1.443,0.855
9.948,0.350,1.443,0.861
10.058,0.352,1.441,0.865
10.167,0.352,1.439,0.869
10.280,0.353,1.438,0.869
10.392,0.353,1.439,0.867
10.503,0.352,1.440,0.864
10.612,0.352,1.440,0.863
10.721,0.352,1.438,0.863
10.834,0.351,1.440,0.860
10.946,0.348,1.442,0.856
11.056,0.345,1.443,0.854
11.169,0.342,1.443,0.855
11.280,0.335,1.447,0.855
11.392,0.321,1.459,0.850
11.504,0.302,1.469,0.844
11.614,0.281,1.475,0.842
11.723,0.258,1.477,0.839
11.836,0.235,1.477,0.839
11.947,0.214,1.475,0.849
12.058,0.200,1.478,0.872
12.167,0.190,1.474,0.908
12.279,0.183,1.468,0.960
12.388,0.181,1.458,1.024
12.501,0.181,1.454,1.100
12.613,0.181,1.465,1.185
12.724,0.174,1.472,1.269
12.829,0.159,1.476,1.353
12.929,0.139,1.470,1.428
13.035,0.111,1.449,1.516
13.142,0.075,1.446,1.610
13.255,0.038,1.477,1.705
13.367,0.014,1.481,1.793
13.475,0.000,1.483,1.883
13.579,-0.005,1.475,1.960
13.699,0.000,0.000,0.000
13.843,-0.036,1.471,-0.011
13.945,-0.041,1.471,-0.017
14.052,-0.040,1.470,-0.022
14.239,-0.039,1.471,-0.027
14.348,-0.037,1.471,-0.035
14.459,-0.040,1.470,-0.040
14.571,-0.048,1.468,-0.049
14.684,-0.054,1.466,-0.057
14.786,-0.050,1.465,-0.055
14.900,-0.035,1.466,-0.044
15.011,-0.016,1.464,-0.033
15.124,-0.001,1.459,-0.026
15.235,0.012,1.456,-0.021
15.348,0.023,1.454,-0.018
15.456,0.035,1.450,-0.016
15.569,0.048,1.447,-0.016
15.680,0.063,1.442,-0.021
15.790,0.081,1.438,-0.029
15.902,0.097,1.433,-0.038
16.013,0.110,1.422,-0.048
16.123,0.120,1.413,-0.058
16.234,0.129,1.414,-0.063
16.346,0.136,1.416,-0.067
16.456,0.139,1.418,-0.070
16.570,0.141,1.419,-0.073
16.679,0.140,1.420,-0.076
16.780,0.139,1.422,-0.078
16.889,0.137,1.423,-0.079
16.999,0.136,1.422,-0.081
17.111,0.135,1.421,-0.082
17.222,0.135,1.421,-0.084
17.333,0.135,1.422,-0.086
17.440,0.136,1.421,-0.086
17.554,0.137,1.420,-0.086
17.663,0.138,1.420,-0.086
17.774,0.140,1.419,-0.085
17.883,0.142,1.417,-0.084
17.983,0.143,1.416,-0.082
18.095,0.144,1.416,-0.081
18.206,0.145,1.416,-0.082
18.319,0.146,1.416,-0.082
18.430,0.146,1.416,-0.082
18.542,0.145,1.418,-0.083
18.642,0.143,1.419,-0.082
18.748,0.141,1.421,-0.081
18.858,0.139,1.423,-0.080
18.969,0.136,1.427,-0.079
19.081,0.130,1.431,-0.077
19.192,0.123,1.434,-0.075
19.303,0.116,1.436,-0.071
19.416,0.112,1.438,-0.069
19.526,0.104,1.439,-0.067
19.637,0.096,1.440,-0.068
19.748,0.082,1.442,-0.066
19.859,0.068,1.448,-0.063
19.971,0.055,1.455,-0.058
20.082,0.046,1.464,-0.057
20.192,0.034,1.469,-0.056
20.304,0.021,1.468,-0.054
20.415,0.011,1.468,-0.049
20.526,0.003,1.468,-0.042
20.638,-0.003,1.467,-0.034
20.749,-0.010,1.466,-0.027
20.859,-0.017,1.463,-0.018
20.971,-0.025,1.461,-0.011
21.083,-0.031,1.461,-0.008
21.193,-0.034,1.460,-0.008
21.305,-0.036,1.460,-0.009
21.416,-0.037,1.460,-0.009
21.527,-0.037,1.459,-0.006
21.638,-0.037,1.457,-0.003
21.749,-0.037,1.455,0.001
21.860,-0.036,1.453,0.006
21.971,-0.035,1.451,0.009
22.082,-0.032,1.455,0.026
22.194,-0.027,1.477,0.061
22.304,-0.023,1.502,0.109
22.413,-0.030,1.511,0.179
22.524,-0.036,1.485,0.243
22.635,-0.028,1.433,0.283
22.746,-0.012,1.365,0.299
22.856,0.003,1.278,0.293
22.968,0.016,1.168,0.262
23.082,0.025,1.062,0.213
23.193,0.029,0.990,0.177
23.312,0.027,0.962,0.160
23.414,0.024,0.971,0.158
23.547,0.020,0.972,0.169
23.651,0.014,0.964,0.187
23.762,0.004,0.961,0.203
23.873,-0.005,0.962,0.214
23.985,-0.010,0.963,0.230
24.089,-0.011,0.964,0.249
24.202,0.002,0.964,0.284
24.313,0.027,0.960,0.335
24.425,0.060,0.951,0.400
24.536,0.100,0.943,0.474
24.647,0.144,0.945,0.552
24.751,0.186,0.957,0.630
24.864,0.216,0.969,0.707
24.974,0.237,0.963,0.794
25.085,0.258,0.941,0.902
25.186,0.280,0.942,1.010
25.296,0.311,0.968,1.146
25.408,0.341,1.001,1.285
25.520,0.376,1.023,1.418
25.620,0.409,1.029,1.534
25.729,0.449,1.041,1.665
25.841,0.484,1.077,1.791
25.951,0.506,1.119,1.919
26.063,0.519,1.130,2.056
26.174,0.533,1.112,2.202
26.287,0.557,1.105,2.353
26.395,0.596,1.132,2.517
26.506,0.647,1.170,2.666
26.617,0.698,1.171,2.816
26.728,0.742,1.152,2.961
26.840,0.778,1.147,3.094
26.953,0.806,1.156,3.234
27.066,0.825,1.151,3.363
27.176,0.847,1.125,3.509
27.277,0.871,1.114,3.652
27.388,0.905,1.126,3.823
27.500,0.950,1.150,3.978
27.611,0.999,1.154,4.123
27.723,1.047,1.144,4.264
27.833,1.095,1.138,4.401
27.944,1.138,1.154,4.545
28.055,1.164,1.167,4.691
28.155,1.183,1.158,4.820
28.265,1.218,1.133,4.973
28.377,1.276,1.128,5.134
28.485,1.356,1.132,5.280
28.595,1.441,1.115,5.402
28.706,1.522,1.069,5.516
28.816,1.594,1.028,5.630
28.931,1.645,1.029,5.741
29.042,1.687,1.009,5.860
29.155,1.751,0.939,5.990
29.267,1.825,0.857,6.134
29.378,1.878,0.818,6.280
29.490,1.892,0.834,6.415
29.601,1.880,0.849,6.548
29.712,1.860,0.831,6.685
29.823,1.834,0.802,6.829
29.934,1.815,0.799,6.959
30.045,1.797,0.821,7.066
30.156,1.779,0.825,7.160
30.267,1.770,0.802,7.243
30.379,1.767,0.789,7.302
30.490,1.768,0.808,7.333
30.601,1.773,0.816,7.349
30.713,1.782,0.798,7.356
30.823,1.797,0.789,7.337
30.934,1.827,0.792,7.289
31.046,1.872,0.791,7.226
31.157,1.913,0.794,7.162
31.268,1.947,0.802,7.102
31.379,1.977,0.813,7.034
31.490,2.002,0.840,6.969
31.601,2.004,0.866,6.927
31.713,1.981,0.872,6.934
31.824,1.947,0.859,6.980
31.935,1.907,0.843,7.047
32.046,1.852,0.829,7.130
32.158,1.780,0.811,7.222
