Timestamp,X,Y,Z
4.215,0.012,2.275,-0.050
4.327,0.008,2.274,-0.048
4.428,0.005,2.274,-0.045
4.541,0.004,2.272,-0.042
4.652,0.002,2.268,-0.038
4.763,-0.004,2.260,-0.033
4.873,-0.012,2.246,-0.026
4.986,-0.018,2.223,-0.016
5.096,-0.018,2.192,-0.004
5.209,-0.013,2.163,0.010
5.319,-0.006,2.145,0.019
5.430,0.003,2.135,0.028
5.541,0.014,2.130,0.035
5.653,0.024,2.128,0.038
5.764,0.031,2.130,0.037
5.876,0.036,2.145,0.034
5.987,0.040,2.172,0.026
6.098,0.040,2.201,0.010
6.209,0.040,2.226,-0.012
6.320,0.039,2.243,-0.031
6.430,0.038,2.247,-0.045
6.541,0.036,2.249,-0.055
6.652,0.032,2.248,-0.060
6.763,0.030,2.249,-0.063
6.875,0.028,2.249,-0.065
6.986,0.026,2.249,-0.067
7.097,0.025,2.248,-0.068
7.208,0.023,2.249,-0.070
7.320,0.021,2.252,-0.073
7.430,0.020,2.254,-0.076
7.542,0.019,2.255,-0.078
7.653,0.020,2.255,-0.080
7.764,0.021,2.255,-0.081
7.875,0.023,2.254,-0.081
7.987,0.001,2.253,0.000
8.098,0.003,2.252,0.001
8.209,0.004,2.251,0.002
8.320,0.005,2.035,0.002
8.431,0.007,2.034,0.002
8.542,0.007,2.034,0.002
8.654,0.006,2.035,0.002
8.765,0.002,2.033,0.004
8.876,-0.004,2.026,0.011
8.988,-0.011,2.011,0.022
9.098,-0.014,1.991,0.033
9.209,-0.017,1.975,0.044
9.321,-0.018,1.968,0.050
9.431,-0.017,1.969,0.053
9.543,-0.014,1.984,0.049
9.654,-0.009,2.007,0.038
9.765,-0.003,2.027,0.022
9.877,0.000,2.033,0.012
9.988,0.001,2.031,0.008
10.099,0.000,2.029,0.007
10.209,-0.002,2.030,0.007
10.321,-0.003,2.030,0.008
10.432,-0.004,2.030,0.010
10.543,-0.007,2.031,0.012
10.655,-0.009,2.033,0.012
10.765,-0.011,2.035,0.011
10.877,-0.012,2.035,0.011
10.989,-0.013,2.035,0.011
11.100,-0.015,2.035,0.012
11.211,-0.018,2.035,0.014
11.322,-0.002,2.034,0.002
11.433,-0.003,2.034,0.003
11.544,-0.003,2.032,0.005
11.655,-0.003,2.023,0.013
11.767,-0.009,1.998,0.030
11.879,-0.012,1.964,0.053
11.990,-0.009,1.932,0.071
12.101,-0.007,1.916,0.082
12.212,-0.003,1.901,0.090
12.323,0.000,1.894,0.095
12.434,-0.001,1.891,0.096
12.546,-0.005,1.890,0.098
12.658,-0.013,1.890,0.098
12.768,-0.025,1.891,0.096
12.879,-0.035,1.899,0.094
12.991,-0.042,1.918,0.087
13.101,-0.042,1.938,0.078
13.213,-0.037,1.955,0.071
13.324,-0.024,1.971,0.070
13.435,-0.003,1.987,0.080
13.547,0.016,2.000,0.094
13.658,0.030,2.000,0.107
13.769,0.042,2.000,0.109
13.881,0.053,2.000,0.099
13.991,0.061,1.995,0.078
14.103,0.064,1.992,0.052
14.214,0.067,1.989,0.029
14.325,0.070,1.989,0.010
14.435,0.073,1.991,-0.002
14.547,0.075,1.996,-0.007
14.658,0.076,2.001,-0.008
14.770,0.076,2.004,-0.006
14.881,0.076,2.003,0.000
14.991,0.074,2.001,0.006
15.102,0.073,1.999,0.013
15.213,0.070,1.996,0.018
15.325,0.067,1.987,0.026
15.436,0.065,1.966,0.038
15.547,0.065,1.940,0.052
15.658,0.070,1.924,0.063
15.769,0.076,1.917,0.070
15.880,0.087,1.910,0.074
15.991,0.096,1.906,0.078
16.102,0.105,1.901,0.081
16.213,0.112,1.897,0.081
16.325,0.118,1.898,0.081
16.436,0.116,1.909,0.079
16.547,0.113,1.924,0.071
16.657,0.112,1.937,0.058
16.768,0.112,1.948,0.045
16.879,0.113,1.970,0.030
16.990,0.114,2.003,0.008
17.101,0.118,2.029,-0.017
17.213,0.122,2.044,-0.034
17.323,0.123,2.047,-0.042
17.435,0.124,2.046,-0.045
17.546,0.124,2.045,-0.045
17.656,0.122,2.044,-0.044
17.767,0.119,2.042,-0.042
17.879,0.113,2.044,-0.038
17.990,0.107,2.046,-0.037
