Timestamp,X,Y,Z
3.818,0.038,1.054,-0.020
3.920,0.029,1.053,-0.015
4.030,0.029,1.052,-0.013
4.142,0.025,1.051,-0.010
4.263,0.020,1.043,0.000
4.373,0.015,1.030,0.011
4.484,0.013,1.020,0.017
4.596,0.011,1.013,0.020
4.706,0.011,1.009,0.022
4.820,0.006,1.007,-0.065
4.930,0.015,1.010,-0.062
5.041,0.020,1.013,-0.057
5.151,0.019,1.012,-0.049
5.263,0.014,1.013,-0.042
5.374,0.011,1.014,-0.038
5.485,0.014,1.015,-0.031
5.596,0.020,1.018,-0.023
5.708,0.040,1.021,-0.013
5.819,0.068,1.026,-0.003
5.930,0.082,1.029,0.001
6.042,0.084,1.029,-0.001
6.153,0.084,1.028,-0.005
6.264,0.083,1.030,-0.013
6.375,0.080,1.036,-0.022
6.486,0.075,1.039,-0.030
6.597,0.070,1.041,-0.036
6.708,0.064,1.040,-0.040
6.819,0.060,1.042,-0.045
6.930,0.059,1.044,-0.051
7.041,0.059,1.045,-0.056
7.153,0.059,1.045,-0.059
7.263,0.059,1.043,-0.060
7.375,0.000,1.042,0.001
7.486,-0.001,1.040,0.004
7.598,-0.003,1.036,0.009
7.709,-0.006,1.027,0.017
7.820,-0.009,1.015,0.027
7.930,-0.009,1.010,0.041
8.042,-0.005,1.008,0.058
8.153,0.003,1.005,0.080
8.265,0.012,1.003,0.107
8.376,0.019,0.999,0.136
8.486,0.007,1.003,0.163
8.598,-0.015,1.018,0.183
8.709,-0.032,1.020,0.214
8.820,-0.055,1.018,0.253
8.932,-0.074,1.025,0.304
9.042,-0.065,1.043,0.356
9.153,-0.063,1.058,0.396
9.265,-0.064,1.064,0.443
9.376,-0.056,1.060,0.496
9.487,-0.033,1.052,0.554
9.599,0.008,1.046,0.618
9.710,0.054,1.050,0.683
9.821,0.090,1.058,0.731
9.932,0.112,1.069,0.764
10.043,0.121,1.070,0.787
10.154,0.119,1.071,0.800
10.265,0.111,1.069,0.808
10.377,0.104,1.068,0.813
10.488,0.093,1.066,0.819
10.598,0.077,1.060,0.826
10.710,0.056,1.058,0.833
10.820,0.038,1.055,0.837
10.932,0.013,1.057,0.835
11.042,-0.010,1.058,0.823
11.153,-0.020,1.056,0.814
11.265,-0.021,1.053,0.812
11.376,-0.019,1.051,0.813
11.487,-0.016,1.050,0.816
11.598,-0.012,1.047,0.818
11.709,-0.008,1.046,0.817
11.820,-0.007,1.047,0.814
11.931,-0.005,1.048,0.810
12.043,0.000,1.048,0.808
12.154,0.005,1.047,0.810
12.265,0.008,1.045,0.811
12.376,0.008,1.043,0.812
12.487,0.007,1.039,0.815
12.598,0.007,1.036,0.819
12.709,0.008,1.034,0.825
12.820,0.008,1.034,0.829
12.931,0.008,1.036,0.833
13.042,0.008,1.044,0.836
13.153,0.006,1.051,0.839
13.264,-0.002,1.055,0.842
13.376,-0.015,1.053,0.852
13.486,-0.028,1.046,0.872
13.597,-0.036,1.054,0.902
13.709,-0.038,1.054,0.944
13.820,-0.034,1.051,0.998
13.930,-0.023,1.047,1.064
14.041,-0.013,1.047,1.137
14.152,-0.015,1.055,1.210
14.263,-0.028,1.063,1.285
14.375,-0.048,1.055,1.362
14.486,-0.075,1.033,1.438
14.597,-0.116,1.029,1.515
14.708,-0.156,1.046,1.588
14.820,-0.186,1.046,1.659
14.930,-0.207,1.047,1.736
15.042,-0.221,1.039,1.815
15.153,-0.224,1.023,1.900
15.264,-0.215,1.010,1.991
15.376,-0.209,1.012,2.081
15.486,-0.215,1.019,2.162
15.598,-0.229,1.020,2.236
15.709,-0.247,1.013,2.309
15.821,-0.273,1.000,2.382
15.931,-0.309,0.998,2.456
16.042,-0.346,1.017,2.529
16.153,-0.374,1.029,2.598
16.264,-0.396,1.034,2.671
16.376,-0.419,1.037,2.743
16.486,-0.443,1.032,2.807
16.598,-0.454,1.027,2.877
16.710,-0.473,1.038,2.949
16.821,-0.503,1.052,3.005
16.932,-0.540,1.048,3.052
17.043,-0.589,1.039,3.093
17.154,-0.647,1.027,3.126
17.266,-0.712,1.033,3.157
17.377,-0.771,1.038,3.195
17.488,-0.825,1.044,3.244
17.599,-0.877,1.047,3.294
17.710,-0.924,1.039,3.345
17.821,-0.968,1.042,3.394
17.932,-1.010,1.050,3.435
18.043,-1.046,1.061,3.454
18.154,-1.076,1.064,3.458
18.266,-1.099,1.061,3.450
18.377,-1.124,1.061,3.436
18.487,-1.151,1.055,3.427
18.598,-1.181,1.056,3.420
18.710,-1.211,1.048,3.419
18.820,-1.242,1.051,3.424
18.931,-1.270,1.050,3.435
19.042,-1.293,1.050,3.448
19.154,-1.316,1.049,3.462
19.265,-1.338,1.050,3.476
19.376,-1.354,1.046,3.490
19.487,-1.366,1.039,3.504
19.598,-1.372,1.033,3.516
19.710,-1.375,1.036,3.526
19.817,-1.380,1.040,3.532
19.940,-1.388,1.039,3.536
20.046,-1.393,1.037,3.539
20.156,-1.392,1.038,3.541
20.267,-1.391,1.040,3.544
20.378,-1.389,1.042,3.547
20.483,-1.387,1.044,3.549
20.595,-1.381,1.044,3.551
20.707,-1.374,1.043,3.552
20.818,-1.370,1.043,3.554
20.929,-1.370,1.041,3.556
21.041,-1.375,1.038,3.558
21.152,-1.378,1.035,3.560
21.263,-1.382,1.033,3.559
21.373,-1.387,1.032,3.558
21.485,-1.390,1.031,3.557
21.596,-1.391,1.031,3.555
21.706,-1.390,1.030,3.554
21.819,-1.391,1.030,3.555
21.929,-1.392,1.029,3.555
22.041,-1.394,1.029,3.554
22.152,-1.396,1.029,3.554
22.263,-1.397,1.029,3.555
22.374,-1.400,1.029,3.556
22.485,-1.403,1.028,3.558
22.596,-1.405,1.028,3.559
22.708,-1.406,1.028,3.561
22.819,-1.408,1.027,3.562
22.930,-1.408,1.028,3.562
23.041,-1.408,1.028,3.561
23.152,-1.408,1.028,3.562
23.263,-1.410,1.028,3.562
23.376,-1.409,1.029,3.562
23.486,-1.408,1.030,3.561
23.596,-1.408,1.029,3.560
23.708,-1.408,1.029,3.560
23.818,-1.407,1.030,3.558
23.930,-1.406,1.030,3.557
24.041,-1.405,1.028,3.555
24.152,-1.404,1.028,3.553
24.263,-1.403,1.027,3.551
24.374,-1.404,1.026,3.551
24.485,-1.404,1.026,3.551
24.596,-1.402,1.026,3.552
24.708,-1.401,1.027,3.553
24.818,-1.399,1.028,3.555
24.930,-1.397,1.028,3.557
25.042,-1.397,1.029,3.559
25.152,-1.396,1.030,3.560
25.263,-1.395,1.030,3.561
25.373,-1.393,1.031,3.562
25.485,-1.391,1.033,3.562
25.596,-1.389,1.035,3.562
25.707,-1.385,1.036,3.563
25.818,-1.383,1.037,3.564
25.929,-1.383,1.038,3.565
26.041,-1.382,1.039,3.566
26.152,-1.381,1.039,3.566
26.263,-1.381,1.039,3.565
26.373,-1.381,1.039,3.565
26.485,-1.380,1.038,3.564
26.597,-1.380,1.038,3.565
26.708,-1.378,1.039,3.567
26.819,-1.377,1.039,3.568
26.931,-1.376,1.038,3.570
27.041,-1.374,1.038,3.571
27.152,-1.373,1.038,3.572
27.263,-1.373,1.038,3.573
27.375,-1.374,1.038,3.573
27.485,-1.375,1.039,3.572
27.597,-1.377,1.039,3.570
27.708,-1.380,1.039,3.570
27.819,-1.384,1.039,3.570
27.930,-1.387,1.040,3.570
28.041,-1.389,1.041,3.571
28.153,-1.390,1.042,3.573
28.263,-1.390,1.043,3.574
28.374,-1.390,1.043,3.576
28.485,-1.390,1.043,3.577
28.596,-1.388,1.043,3.576
28.708,-1.386,1.044,3.574
28.819,-1.384,1.045,3.571
28.929,-1.381,1.046,3.569
29.042,-1.380,1.048,3.567
29.152,-1.381,1.048,3.566
29.263,-1.385,1.048,3.566
29.375,-1.390,1.046,3.567
29.485,-1.394,1.045,3.569
29.596,-1.396,1.044,3.570
29.708,-1.398,1.043,3.570
29.820,-1.399,1.042,3.570
29.930,-1.400,1.042,3.569
30.041,-1.401,1.042,3.569
30.153,-1.401,1.042,3.569
30.264,-1.401,1.043,3.569
30.375,-1.401,1.043,3.569
30.486,-1.399,1.044,3.567
30.597,-1.397,1.044,3.565
30.707,-1.394,1.045,3.564
30.819,-1.392,1.045,3.564
30.930,-1.390,1.045,3.564
31.042,-1.389,1.044,3.564
31.153,-1.389,1.044,3.564
31.263,-1.389,1.044,3.564
31.375,-1.389,1.044,3.563
31.486,-1.388,1.044,3.562
31.597,-1.387,1.044,3.562
31.709,-1.386,1.044,3.562
31.820,-1.387,1.045,3.562
31.930,-1.387,1.045,3.562
32.041,-1.387,1.046,3.562
32.153,-1.388,1.047,3.562
32.265,-1.388,1.047,3.562
32.374,-1.387,1.047,3.562
32.486,-1.387,1.048,3.562
32.598,-1.387,1.048,3.563
32.709,-1.387,1.049,3.564
32.820,-1.387,1.049,3.566
32.931,-1.387,1.048,3.566
33.042,-1.388,1.047,3.566
33.153,-1.389,1.047,3.566
33.264,-1.392,1.047,3.567
33.375,-1.395,1.047,3.568
33.486,-1.398,1.047,3.568
33.597,-1.400,1.047,3.569
33.709,-1.401,1.047,3.570
33.821,-1.399,1.047,3.569
33.931,-1.395,1.047,3.567
34.041,-1.391,1.047,3.566
