Timestamp,X,Y,Z
4.173,0.018,1.506,-0.210
4.284,0.015,1.503,-0.208
4.395,0.016,1.503,-0.207
4.506,0.018,1.502,-0.208
4.617,0.019,1.501,-0.209
4.725,0.018,1.499,-0.208
4.836,0.016,1.497,-0.210
4.947,0.010,1.492,-0.212
5.058,0.001,1.488,-0.212
5.169,0.002,1.482,-0.210
5.281,0.013,1.477,-0.205
5.392,0.024,1.475,-0.201
5.503,0.029,1.475,-0.200
5.614,0.031,1.475,-0.199
5.725,0.031,1.472,-0.198
5.834,0.032,1.462,-0.195
5.945,0.032,1.442,-0.187
6.058,0.032,1.431,-0.176
6.170,0.031,1.429,-0.159
6.280,0.030,1.426,-0.138
6.392,0.029,1.423,-0.115
6.503,0.027,1.418,-0.085
6.614,0.026,1.412,-0.045
6.725,0.027,1.406,0.005
6.836,0.032,1.400,0.064
6.947,0.038,1.390,0.125
7.059,0.039,1.367,0.185
7.170,0.033,1.323,0.257
7.281,0.017,1.234,0.339
7.390,-0.003,1.101,0.412
7.501,-0.023,0.970,0.467
7.613,-0.031,0.865,0.497
7.723,-0.032,0.789,0.512
7.837,-0.030,0.743,0.523
7.947,-0.025,0.720,0.534
8.059,-0.019,0.716,0.540
8.170,-0.018,0.718,0.538
8.281,-0.015,0.730,0.530
8.392,-0.016,0.783,0.519
8.503,-0.016,0.889,0.497
8.615,-0.013,1.032,0.453
8.725,-0.001,1.187,0.381
8.835,0.019,1.321,0.300
8.948,0.043,1.403,0.219
9.057,0.056,1.445,0.152
9.168,0.051,1.464,0.096
9.279,0.034,1.470,0.050
9.392,0.012,1.473,0.017
9.503,-0.008,1.474,-0.012
9.614,-0.016,1.473,-0.038
9.726,-0.014,1.476,-0.060
9.837,-0.003,1.480,-0.078
9.948,0.013,1.483,-0.089
10.059,0.035,1.481,-0.098
10.170,0.054,1.484,-0.097
10.281,0.067,1.480,-0.098
10.392,0.076,1.478,-0.094
10.503,0.085,1.477,-0.092
10.615,0.091,1.478,-0.089
10.725,0.092,1.474,-0.076
10.837,0.094,1.468,-0.072
10.948,0.093,1.467,-0.070
11.059,0.094,1.466,-0.071
11.170,0.096,1.466,-0.074
11.281,0.097,1.465,-0.079
11.392,0.095,1.463,-0.083
11.502,0.094,1.464,-0.083
11.613,0.094,1.465,-0.085
11.724,0.095,1.464,-0.086
11.835,0.095,1.463,-0.087
11.947,0.095,1.460,-0.086
12.059,0.097,1.457,-0.085
12.170,0.098,1.456,-0.085
12.281,0.099,1.454,-0.084
12.392,0.100,1.453,-0.083
12.503,0.100,1.453,-0.083
12.614,0.100,1.453,-0.082
12.725,0.099,1.452,-0.083
12.837,0.099,1.452,-0.083
12.948,0.098,1.451,-0.082
13.059,0.097,1.450,-0.082
13.170,0.096,1.449,-0.082
13.281,0.096,1.446,-0.081
13.392,0.096,1.443,-0.081
13.503,0.097,1.443,-0.080
13.614,0.099,1.443,-0.080
13.725,0.100,1.443,-0.083
13.837,0.102,1.445,-0.086
13.947,0.105,1.445,-0.088
14.058,0.109,1.443,-0.088
14.170,0.114,1.441,-0.089
14.280,0.118,1.441,-0.090
14.392,0.122,1.441,-0.090
14.503,0.128,1.440,-0.090
14.613,0.136,1.439,-0.090
14.725,0.146,1.437,-0.090
14.836,0.157,1.436,-0.089
14.948,0.170,1.434,-0.087
15.059,0.185,1.431,-0.086
15.170,0.202,1.426,-0.087
15.281,0.218,1.415,-0.086
15.392,0.229,1.407,-0.085
15.503,0.234,1.409,-0.081
15.614,0.240,1.410,-0.079
15.725,0.245,1.409,-0.078
15.836,0.248,1.411,-0.076
15.947,0.250,1.414,-0.074
16.058,0.252,1.414,-0.071
16.170,0.251,1.412,-0.068
16.281,0.252,1.411,-0.067
16.392,0.255,1.411,-0.067
16.503,0.257,1.412,-0.068
16.614,0.256,1.414,-0.067
16.725,0.255,1.412,-0.067
16.836,0.255,1.411,-0.068
16.948,0.255,1.412,-0.070
17.059,0.256,1.411,-0.073
17.169,0.259,1.411,-0.076
17.281,0.261,1.411,-0.079
17.391,0.262,1.411,-0.081
17.503,0.263,1.411,-0.084
17.614,0.263,1.411,-0.089
17.725,0.263,1.411,-0.092
17.836,0.262,1.412,-0.094
17.948,0.261,1.412,-0.096
18.058,0.259,1.412,-0.097
18.170,0.257,1.412,-0.097
18.281,0.255,1.412,-0.096
18.392,0.252,1.410,-0.094
18.503,0.249,1.407,-0.092
18.614,0.247,1.405,-0.090
18.725,0.246,1.405,-0.090
18.837,0.244,1.404,-0.089
18.947,0.242,1.403,-0.088
19.058,0.241,1.402,-0.089
19.170,0.241,1.402,-0.089
19.281,0.242,1.402,-0.089
19.392,0.243,1.402,-0.088
19.503,0.244,1.403,-0.088
19.614,0.245,1.405,-0.085
19.725,0.247,1.404,-0.084
19.836,0.250,1.403,-0.085
19.948,0.253,1.403,-0.085
20.059,0.257,1.402,-0.087
20.169,0.261,1.403,-0.090
20.281,0.264,1.403,-0.093
20.392,0.267,1.402,-0.095
20.503,0.269,1.402,-0.096
20.614,0.271,1.401,-0.096
20.725,0.273,1.400,-0.096
20.836,0.274,1.401,-0.095
20.947,0.274,1.401,-0.095
21.059,0.273,1.401,-0.096
21.170,0.272,1.402,-0.096
21.281,0.269,1.402,-0.097
21.391,0.266,1.402,-0.097
21.503,0.264,1.403,-0.097
21.614,0.262,1.403,-0.097
21.725,0.261,1.403,-0.096
21.837,0.260,1.403,-0.095
21.947,0.261,1.403,-0.094
22.058,0.261,1.403,-0.093
22.170,0.262,1.402,-0.092
22.281,0.263,1.401,-0.092
22.392,0.263,1.401,-0.092
22.503,0.264,1.401,-0.091
22.614,0.263,1.400,-0.090
22.725,0.262,1.400,-0.090
22.836,0.262,1.401,-0.092
22.947,0.262,1.401,-0.095
23.058,0.261,1.402,-0.097
23.170,0.261,1.402,-0.099
23.280,0.262,1.402,-0.100
23.392,0.263,1.402,-0.101
23.503,0.264,1.401,-0.102
23.615,0.265,1.401,-0.102
23.725,0.267,1.401,-0.104
23.836,0.269,1.401,-0.105
23.948,0.272,1.401,-0.107
24.059,0.274,1.401,-0.108
24.169,0.275,1.402,-0.108
24.281,0.277,1.402,-0.109
24.392,0.279,1.402,-0.109
24.503,0.281,1.401,-0.107
24.615,0.283,1.400,-0.107
24.725,0.284,1.400,-0.106
24.836,0.284,1.400,-0.104
24.947,0.284,1.400,-0.102
25.059,0.283,1.400,-0.100
25.170,0.281,1.400,-0.098
25.281,0.280,1.400,-0.098
25.392,0.279,1.399,-0.098
25.503,0.279,1.400,-0.100
25.615,0.274,1.400,-0.098
25.725,0.268,1.399,-0.097
25.837,0.262,1.397,-0.096
25.947,0.256,1.396,-0.096
26.058,0.254,1.396,-0.098
26.170,0.252,1.395,-0.100
26.281,0.250,1.395,-0.100
26.391,0.250,1.395,-0.101
26.503,0.251,1.393,-0.101
26.614,0.252,1.393,-0.101
26.725,0.253,1.393,-0.101
26.836,0.254,1.393,-0.099
26.948,0.256,1.392,-0.097
27.059,0.258,1.391,-0.096
27.170,0.259,1.391,-0.094
27.281,0.261,1.391,-0.093
27.391,0.263,1.391,-0.093
27.503,0.264,1.390,-0.093
27.614,0.267,1.391,-0.093
27.725,0.269,1.391,-0.093
27.836,0.271,1.390,-0.093
27.948,0.273,1.390,-0.094
28.059,0.273,1.390,-0.095
28.169,0.273,1.391,-0.095
28.281,0.273,1.391,-0.096
28.392,0.272,1.391,-0.098
28.503,0.270,1.392,-0.099
28.614,0.270,1.392,-0.100
28.726,0.269,1.393,-0.101
28.836,0.269,1.393,-0.102
28.947,0.269,1.394,-0.102
29.058,0.269,1.393,-0.102
29.170,0.269,1.393,-0.102
29.280,0.270,1.393,-0.103
29.391,0.271,1.394,-0.103
29.503,0.272,1.394,-0.105
29.614,0.272,1.394,-0.106
29.725,0.272,1.395,-0.107
29.836,0.272,1.395,-0.108
29.947,0.273,1.395,-0.109
30.059,0.272,1.395,-0.110
30.169,0.272,1.395,-0.111
30.281,0.272,1.395,-0.112
30.392,0.271,1.395,-0.112
30.503,0.271,1.395,-0.113
30.613,0.270,1.395,-0.114
30.725,0.269,1.396,-0.116
30.836,0.265,1.399,-0.123
30.947,0.261,1.403,-0.123
31.058,0.256,1.404,-0.129
31.169,0.250,1.416,-0.138
31.281,0.243,1.427,-0.140
31.392,0.235,1.431,-0.143
31.503,0.232,1.442,-0.142
31.614,0.229,1.465,-0.144
31.725,0.220,1.488,-0.148
31.836,0.200,1.499,-0.151
31.947,0.166,1.502,-0.157
32.059,0.132,1.505,-0.165
32.170,0.103,1.512,-0.164
32.281,0.077,1.516,-0.165
32.393,0.056,1.515,-0.164
32.503,0.042,1.510,-0.154
32.615,0.038,1.502,-0.140
32.725,0.040,1.498,-0.125
32.836,0.041,1.494,-0.115
32.947,0.038,1.489,-0.108
33.058,0.030,1.479,-0.102
33.170,0.017,1.462,-0.093
33.281,0.002,1.434,-0.084
33.392,-0.009,1.414,-0.074
33.504,-0.015,1.413,-0.060
33.614,-0.020,1.411,-0.041
33.725,-0.022,1.409,-0.018
33.836,-0.019,1.416,0.014
33.947,-0.014,1.416,0.057
34.058,-0.007,1.411,0.106
34.168,0.002,1.405,0.151
34.280,0.010,1.405,0.182
34.391,0.016,1.414,0.189
34.502,0.021,1.437,0.171
34.613,0.024,1.466,0.135
34.725,0.025,1.492,0.094
34.836,0.025,1.503,0.062
34.947,0.023,1.505,0.043
35.058,0.018,1.505,0.031
35.170,0.014,1.507,0.023
35.281,0.009,1.511,0.016
35.391,0.004,1.515,0.010
35.502,0.000,1.516,0.006
35.614,-0.003,1.515,0.004
35.725,-0.004,1.515,0.001
35.835,-0.004,1.512,0.000
35.947,-0.006,1.510,0.003
36.055,-0.009,1.508,0.008
36.166,-0.011,1.506,0.012
36.275,-0.013,1.505,0.015
36.386,-0.013,1.505,0.020
36.499,-0.015,1.503,0.028
36.610,-0.018,1.501,0.043
36.721,-0.020,1.494,0.069
36.833,-0.016,1.484,0.111
36.943,-0.013,1.470,0.161
37.055,-0.018,1.444,0.209
37.168,-0.029,1.412,0.257
37.280,-0.042,1.345,0.313
37.391,-0.055,1.233,0.379
37.502,-0.072,1.094,0.442
37.613,-0.084,0.966,0.482
