Timestamp,X,Y,Z
4.149,-1.745,1.445,1.255
4.250,-1.744,1.443,1.256
4.361,-1.744,1.443,1.255
4.472,-1.743,1.442,1.256
4.583,-1.742,1.440,1.257
4.691,-1.742,1.437,1.258
4.802,-1.743,1.431,1.259
4.913,-1.743,1.413,1.263
5.024,-1.745,1.390,1.271
5.135,-1.748,1.373,1.283
5.244,-1.753,1.364,1.301
5.356,-1.761,1.348,1.321
5.467,-1.768,1.335,1.352
5.578,-1.780,1.325,1.377
5.690,-1.793,1.316,1.390
5.801,-1.806,1.308,1.394
5.912,-1.818,1.307,1.397
6.023,-1.831,1.310,1.396
6.134,-1.844,1.314,1.391
6.245,-1.860,1.318,1.386
6.356,-1.875,1.323,1.387
6.467,-1.887,1.330,1.384
6.579,-1.897,1.336,1.373
6.690,-1.900,1.347,1.360
6.801,-1.895,1.363,1.346
6.912,-1.883,1.380,1.330
7.024,-1.869,1.393,1.316
7.135,-1.856,1.402,1.305
7.246,-1.844,1.407,1.299
7.357,-1.833,1.412,1.294
7.468,-1.822,1.415,1.289
7.580,-1.811,1.416,1.284
7.691,-1.804,1.419,1.281
7.802,-1.799,1.423,1.279
7.913,-1.795,1.433,1.278
8.023,-1.788,1.439,1.274
8.135,-1.784,1.440,1.271
8.246,-1.781,1.440,1.270
8.357,-1.778,1.440,1.269
8.468,-1.776,1.439,1.269
8.579,-1.775,1.439,1.268
8.690,-1.775,1.439,1.268
8.801,-1.775,1.438,1.268
8.913,0.000,1.439,0.000
9.023,0.001,1.440,0.001
9.135,0.001,1.437,0.004
9.246,0.000,1.435,0.006
9.357,0.000,1.433,0.007
9.468,-0.001,1.431,0.008
9.579,-0.001,1.430,0.008
9.690,-0.002,1.430,0.008
9.801,-0.001,1.429,0.007
9.912,0.000,1.429,0.007
10.023,0.001,1.429,0.007
10.134,0.002,1.429,0.007
10.245,0.002,1.428,0.008
10.356,0.003,1.428,0.009
10.468,0.003,1.428,0.010
10.579,0.002,1.427,0.010
10.690,0.002,1.427,0.010
10.801,0.002,1.427,0.011
10.911,0.001,1.427,0.011
11.022,0.001,1.426,0.012
11.133,0.000,1.426,0.012
11.245,-0.001,1.426,0.013
11.356,-0.002,1.426,0.012
11.467,-0.002,1.426,0.013
11.578,-0.002,1.426,0.012
11.689,-0.003,1.426,0.013
11.801,-0.003,1.425,0.013
11.912,-0.004,1.425,0.013
12.023,-0.004,1.425,0.013
12.134,-0.005,1.426,0.012
12.245,-0.005,1.426,0.012
12.356,-0.005,1.426,0.011
12.467,-0.005,1.426,0.011
12.579,-0.005,1.425,0.011
12.690,-0.005,1.425,0.010
12.801,-0.004,1.425,0.010
12.912,-0.004,1.426,0.010
13.023,-0.004,1.428,0.010
13.134,-0.003,1.427,0.009
13.246,-0.002,1.426,0.009
13.356,-0.001,1.426,0.009
13.468,0.000,1.426,0.009
13.579,0.001,1.426,0.008
13.690,0.002,1.426,0.008
13.801,0.004,1.426,0.009
13.912,0.005,1.424,0.011
14.023,0.005,1.423,0.013
14.134,0.006,1.421,0.016
14.245,0.006,1.421,0.018
14.357,0.006,1.421,0.018
14.468,0.005,1.420,0.019
14.578,0.004,1.420,0.018
14.690,0.002,1.421,0.017
14.801,0.000,1.422,0.018
14.912,-0.001,1.422,0.018
15.024,-0.002,1.421,0.019
15.134,-0.003,1.421,0.020
15.246,-0.003,1.422,0.020
15.356,-0.005,1.422,0.021
15.468,-0.006,1.422,0.021
15.579,-0.008,1.422,0.023
15.690,-0.010,1.421,0.024
15.801,-0.013,1.420,0.024
15.912,-0.015,1.420,0.025
16.023,-0.017,1.419,0.026
16.134,-0.020,1.419,0.027
16.245,-0.022,1.421,0.026
16.356,-0.027,1.424,0.025
16.468,-0.039,1.424,0.026
16.579,-0.055,1.424,0.025
16.690,-0.068,1.425,0.022
16.801,-0.074,1.425,0.018
16.912,-0.077,1.427,0.014
17.023,-0.077,1.428,0.011
17.134,-0.074,1.427,0.009
17.245,-0.070,1.426,0.008
17.356,-0.066,1.426,0.007
17.468,-0.063,1.425,0.006
17.579,-0.060,1.425,0.007
17.690,-0.056,1.424,0.007
17.801,-0.051,1.424,0.007
17.912,-0.048,1.424,0.006
18.023,-0.044,1.424,0.008
18.134,-0.040,1.423,0.009
18.245,-0.036,1.423,0.010
18.356,-0.032,1.423,0.012
18.467,-0.028,1.424,0.014
18.579,-0.026,1.423,0.017
18.690,-0.022,1.423,0.022
18.801,-0.020,1.423,0.028
18.912,-0.019,1.422,0.035
19.023,-0.016,1.419,0.042
19.134,-0.015,1.420,0.046
19.246,-0.014,1.421,0.049
19.356,-0.008,1.420,0.052
19.468,0.000,1.418,0.051
19.579,0.003,1.417,0.051
19.689,0.003,1.413,0.052
19.801,0.002,1.409,0.050
19.912,0.002,1.407,0.045
20.023,0.000,1.409,0.041
20.134,-0.001,1.411,0.039
20.245,-0.002,1.410,0.036
20.356,-0.003,1.410,0.033
20.467,-0.002,1.410,0.030
20.579,0.000,1.409,0.028
20.689,0.002,1.409,0.026
20.800,0.003,1.409,0.025
20.911,0.003,1.406,0.024
21.023,0.005,1.405,0.023
21.134,0.007,1.405,0.022
21.245,0.009,1.404,0.022
21.356,0.011,1.403,0.022
21.467,0.013,1.402,0.024
21.578,0.015,1.401,0.026
21.689,0.017,1.401,0.027
21.800,0.018,1.402,0.028
21.911,0.020,1.404,0.030
22.023,0.021,1.406,0.031
22.133,0.020,1.405,0.032
22.245,0.020,1.406,0.030
22.356,0.020,1.409,0.029
22.467,0.020,1.409,0.029
22.578,0.019,1.409,0.030
22.689,0.017,1.409,0.030
22.800,0.016,1.409,0.029
22.911,0.014,1.408,0.029
23.022,0.011,1.409,0.029
23.134,0.009,1.408,0.029
23.245,0.008,1.408,0.030
23.356,0.006,1.407,0.031
23.467,0.006,1.407,0.033
23.578,0.005,1.406,0.035
23.689,0.004,1.405,0.036
23.800,0.004,1.405,0.036
23.911,0.004,1.405,0.036
24.023,0.003,1.405,0.036
24.133,0.003,1.405,0.035
24.245,0.002,1.406,0.034
24.356,0.001,1.406,0.032
24.467,0.001,1.406,0.031
24.578,0.001,1.406,0.029
24.689,0.000,1.406,0.026
24.800,0.000,1.406,0.024
24.911,0.000,1.407,0.023
25.022,0.000,1.407,0.021
25.133,0.000,1.407,0.021
25.245,-0.001,1.407,0.020
25.356,0.000,1.407,0.020
25.467,0.000,1.407,0.020
25.578,0.000,1.407,0.021
25.689,0.000,1.409,0.022
25.800,-0.001,1.413,0.023
25.912,-0.006,1.422,0.022
26.022,-0.021,1.439,0.023
26.134,-0.030,1.447,0.020
26.245,-0.032,1.447,0.018
26.355,-0.032,1.448,0.014
26.467,-0.033,1.452,0.012
26.578,-0.028,1.452,0.011
26.688,-0.018,1.454,0.010
26.800,-0.005,1.448,0.009
26.911,0.005,1.446,0.008
27.022,0.015,1.445,0.004
27.133,0.022,1.448,0.005
27.245,0.027,1.448,0.006
27.355,0.030,1.450,0.008
27.467,0.035,1.450,0.012
27.578,0.046,1.448,0.016
27.689,0.056,1.444,0.020
27.800,0.066,1.442,0.023
27.911,0.074,1.438,0.026
28.022,0.081,1.433,0.027
28.134,0.087,1.432,0.030
28.244,0.093,1.430,0.029
28.355,0.097,1.430,0.029
28.467,0.101,1.431,0.030
28.578,0.103,1.440,0.029
28.689,0.104,1.442,0.026
28.800,0.100,1.439,0.022
28.911,0.093,1.436,0.019
29.022,0.086,1.435,0.016
29.133,0.078,1.431,0.015
29.244,0.068,1.429,0.010
29.355,0.060,1.428,0.007
29.466,0.056,1.421,0.006
29.577,0.047,1.416,0.004
29.688,0.037,1.412,0.002
29.800,0.028,1.409,0.001
29.911,0.020,1.410,0.000
30.022,0.012,1.412,-0.001
30.133,0.002,1.416,0.001
30.244,-0.013,1.413,0.005
30.355,-0.029,1.412,0.014
30.466,-0.044,1.407,0.023
30.577,-0.061,1.397,0.037
30.689,-0.077,1.381,0.052
30.800,-0.093,1.364,0.064
30.911,-0.105,1.350,0.074
31.022,-0.114,1.346,0.081
31.133,-0.116,1.345,0.095
31.244,-0.106,1.337,0.122
31.355,-0.085,1.324,0.169
31.467,-0.055,1.304,0.233
31.578,-0.019,1.268,0.316
31.689,0.010,1.217,0.393
31.800,0.019,1.154,0.464
31.911,0.018,1.067,0.518
32.022,0.014,0.952,0.550
