Timestamp,X,Y,Z
4.185,0.033,1.494,0.089
4.286,0.030,1.493,0.086
4.397,0.030,1.493,0.084
4.508,0.030,1.489,0.084
4.619,0.030,1.485,0.085
4.726,0.032,1.482,0.085
4.838,0.039,1.478,0.088
4.949,0.063,1.470,0.088
5.060,0.093,1.458,0.084
5.172,0.119,1.446,0.085
5.282,0.146,1.439,0.094
5.394,0.184,1.434,0.106
5.506,0.238,1.429,0.115
5.617,0.305,1.425,0.124
5.728,0.375,1.425,0.138
5.839,0.439,1.429,0.155
5.950,0.504,1.431,0.175
6.061,0.573,1.423,0.197
6.172,0.650,1.407,0.222
6.283,0.732,1.383,0.253
6.394,0.816,1.375,0.293
6.506,0.893,1.390,0.324
6.619,0.963,1.400,0.341
6.730,1.024,1.395,0.350
6.840,1.086,1.377,0.353
6.952,1.157,1.354,0.352
7.063,1.234,1.331,0.340
7.174,1.299,1.309,0.319
7.285,1.335,1.272,0.297
7.397,1.353,1.209,0.276
7.508,1.363,1.134,0.261
7.619,1.372,1.064,0.250
7.730,1.382,1.006,0.241
7.842,1.388,0.974,0.231
7.952,1.390,0.971,0.222
8.063,1.385,1.008,0.217
8.175,1.375,1.083,0.218
8.286,1.355,1.182,0.223
8.397,1.329,1.278,0.228
8.508,1.299,1.336,0.234
8.619,1.272,1.365,0.246
8.730,1.235,1.401,0.260
8.841,1.182,1.438,0.262
8.951,1.124,1.453,0.252
9.061,1.069,1.454,0.249
9.173,1.018,1.452,0.263
9.283,0.955,1.449,0.279
9.394,0.892,1.449,0.294
9.506,0.833,1.464,0.314
9.616,0.779,1.469,0.344
9.727,0.731,1.464,0.394
9.838,0.692,1.452,0.460
9.949,0.662,1.434,0.545
10.061,0.630,1.435,0.644
10.172,0.599,1.443,0.727
10.283,0.566,1.443,0.789
10.397,0.532,1.437,0.832
10.505,0.499,1.437,0.854
10.616,0.467,1.439,0.853
10.727,0.429,1.449,0.841
10.838,0.383,1.462,0.823
10.950,0.332,1.476,0.807
11.061,0.292,1.488,0.788
11.172,0.271,1.494,0.773
11.283,0.260,1.497,0.769
11.394,0.256,1.503,0.774
11.505,0.260,1.512,0.781
11.616,0.270,1.520,0.788
11.727,0.278,1.524,0.795
11.838,0.284,1.527,0.805
11.950,0.293,1.531,0.818
12.060,0.299,1.534,0.828
12.172,0.297,1.535,0.831
12.282,0.292,1.534,0.831
12.394,0.283,1.530,0.831
12.505,0.275,1.525,0.829
12.616,0.266,1.518,0.829
12.727,0.255,1.510,0.833
12.838,0.241,1.493,0.842
12.949,0.227,1.482,0.857
13.061,0.214,1.476,0.878
13.171,0.201,1.472,0.908
13.282,0.186,1.468,0.951
13.394,0.171,1.462,1.010
13.504,0.153,1.455,1.084
13.616,0.131,1.461,1.167
13.727,0.100,1.474,1.240
13.837,0.058,1.488,1.307
13.949,0.002,1.486,1.373
14.060,-0.063,1.466,1.439
14.171,-0.141,1.457,1.505
14.283,-0.215,1.478,1.574
14.393,-0.276,1.499,1.649
14.505,-0.332,1.500,1.730
14.616,-0.386,1.482,1.818
14.727,-0.438,1.462,1.915
14.838,-0.491,1.462,2.017
14.949,-0.553,1.480,2.102
15.061,-0.622,1.490,2.172
15.171,-0.699,1.483,2.229
15.283,-0.783,1.462,2.269
15.394,-0.870,1.471,2.297
15.505,-0.942,1.489,2.321
15.616,-1.006,1.502,2.349
15.727,-1.071,1.497,2.377
15.839,-1.148,1.480,2.406
15.950,-1.224,1.484,2.435
16.061,-1.277,1.492,2.460
16.172,-1.308,1.493,2.480
16.283,-1.315,1.495,2.495
16.395,-1.305,1.500,2.506
16.506,-1.287,1.502,2.515
16.617,-1.268,1.502,2.523
16.728,-1.252,1.499,2.529
16.839,-1.239,1.496,2.533
16.950,-1.228,1.495,2.533
17.061,-1.215,1.494,2.528
17.173,-1.198,1.491,2.520
17.283,-1.175,1.487,2.502
17.395,-1.154,1.481,2.480
17.506,-1.134,1.473,2.472
17.617,-1.121,1.474,2.490
17.728,-1.119,1.479,2.525
17.839,-1.128,1.485,2.563
17.950,-1.142,1.486,2.600
18.061,-1.157,1.483,2.636
18.173,-1.173,1.472,2.667
18.283,-1.186,1.469,2.691
18.395,-1.197,1.471,2.713
18.506,-1.203,1.473,2.730
18.617,-1.209,1.477,2.743
18.728,-1.214,1.479,2.754
18.839,-1.216,1.481,2.763
18.950,-1.216,1.483,2.769
19.062,-1.216,1.485,2.772
19.172,-1.217,1.485,2.773
19.284,-1.219,1.485,2.772
19.395,-1.219,1.484,2.769
19.506,-1.222,1.482,2.765
19.617,-1.229,1.478,2.759
19.728,-1.240,1.468,2.754
19.839,-1.255,1.454,2.753
19.950,-1.269,1.436,2.754
20.061,-1.276,1.426,2.752
20.173,-1.272,1.429,2.748
20.284,-1.267,1.431,2.744
20.394,-1.266,1.427,2.742
20.506,-1.272,1.422,2.735
20.617,-1.279,1.417,2.724
20.728,-1.288,1.409,2.707
20.837,-1.293,1.379,2.673
20.948,-1.283,1.308,2.625
21.059,-1.267,1.182,2.573
21.170,-1.302,1.041,2.558
21.281,-1.321,0.946,2.569
21.393,-1.283,0.902,2.566
21.504,-1.208,0.889,2.543
21.616,-1.130,0.889,2.500
21.727,-1.059,0.884,2.438
21.838,-0.984,0.830,2.366
21.949,-0.868,0.713,2.313
22.060,-0.719,0.603,2.326
22.172,-0.
